"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_2w_1","OCI_M2_2w_2","OCI_M2_2w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Guanosine","Com_4628_neg","Guanosine","C10 H13 N5 O5",283.09172,3.567,282.08444,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Not available","Purine nucleosides",2996968.249,2723667.613,3301683.489,2109823.057,2190801.263,3003883.906,21.1967051308057,21.5156539950256,-0.318948864219909,0.0962770085682197,0.333319760432957,"stable",1.23496468651995
"Pantothenic acid","Com_6_neg","Pantothenic acid","C9 H17 N O5",219.11048,5.065,218.10319,"Full match","Full match","Full match","Organic oxygen compounds","Organooxygen compounds","Alcohols and polyols","Secondary alcohols",4160955673,5090568193.00001,4535412812,6140796270,7346962310,5785518798.00001,32.5733595033722,32.0926780153382,0.480681488034051,0.0180117654586035,0.2574007850019,"up",1.62988513396577
"L-Glutamic acid","Com_12_neg","L-Glutamic acid","C5 H9 N O4",147.05307,1.354,146.04579,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",8192852462.00001,6736320594.00001,7522009920.00001,7545820211.99998,7842495363.99999,8061170895,32.8633461556866,32.7965011354474,0.0668450202391853,0.569044877529091,0.543915988381745,"stable",0.673449440264502
"L-Aspartic acid","Com_46_neg","L-Aspartic acid","C4 H7 N O4",133.03746,1.353,132.03018,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Aspartic acid and derivatives",2075113141,1322493383,1513793687,1680802527,1672762159,1984583268,30.7240924081441,30.5822258866508,0.141866521493338,0.590445678821279,0.549977805263189,"stable",0.599424632793189
"Phenylacetylglycine","Com_50_neg","Phenylacetylglycine","C10 H11 N O3",193.074,5.533,192.06672,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",237172739.2,250681465.8,186209749,198825152.3,303126890.3,188289937.1,27.7435507637758,27.7316654711662,0.0118852926095236,0.945002990729256,0.657944370531243,"stable",0.0436280207565395
"N-Acetyl-1-aspartylglutamic acid","Com_51_neg","N-Acetyl-1-aspartylglutamic acid","C11 H16 N2 O8",304.09064,2.484,303.08336,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",1014424215,1013843209,1023443943,1463050597,1850828556,1681054236,30.6261919198833,29.9219954305316,0.70419648935172,0.018945450214812,0.258363726956087,"up",1.79556674199226
"Citric acid","Com_18_neg","Citric acid","C6 H8 O7",192.02695,2.074,191.01968,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Tricarboxylic acids and derivatives","Tricarboxylic acids and derivatives",1549393234,1280845013,1806769536,2448177433,2662974467,1633614528,31.0349576270789,30.5114234384157,0.523534188663195,0.276706704235656,0.446031721912527,"stable",1.32117711155955
"Azelaic acid","Com_32_neg","Azelaic acid","C9 H16 O4",188.10483,5.934,187.09755,"Full match","Full match","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",590594627.899999,764697093,752055012.7,617786960,579319995.899999,762222654.600001,29.2726522157123,29.3780563664316,-0.105404150719274,0.550576084065883,0.538423705246861,"stable",0.553068458101778
"Asparagine","Com_171_neg","Asparagine","C4 H8 N2 O3",132.05346,1.325,131.04618,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Asparagine and derivatives",349310877.7,308881982.1,336459660.8,345184257.9,364654435.8,375901597.6,28.4301753133154,28.3027583700381,0.127416943277282,0.234962959676165,0.428782537229141,"stable",1.31893708136555
"N-Acetyl-DL-glutamic acid","Com_76_neg","N-Acetyl-DL-glutamic acid","C7 H11 N O5",189.06364,2.288,188.05636,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamic acid and derivatives",740136399.8,758806700.4,680888745,849569236.9,1018006596,804023897,29.7226397298521,29.4350723169417,0.287567412910342,0.0533199363195798,0.276166298907476,"stable",1.46518677783696
"L-Glutathione oxidized","Com_8_neg","L-Glutathione oxidized","C20 H32 N6 O12 S2",612.15211,2.277,611.14484,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",16524394204,20082953432,18547117254,18892924100,21090203818,15842915394,34.105366578383,34.0932022159296,0.0121643624533263,0.931287171256478,0.654646438568911,"stable",0.0779667795140918
"D-(-)-Glutamine","Com_402_neg","D-(-)-Glutamine","C5 H10 N2 O3",146.06916,1.333,145.06189,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","D-alpha-amino acids",155708024.4,181521024.7,103200845.9,41603328.93,76125513.3100001,95903914.85,26.0023862411141,27.0902363423753,-1.08785010126117,0.174385843996823,0.399479080853449,"stable",1.45772829433368
"Indole-3-lactic acid","Com_624_neg","Indole-3-lactic acid","C11 H11 N O3",205.07396,5.673,204.06668,"Full match","Full match","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives",19702281.21,13194465.32,22371655.86,46654681.98,26602237.44,22668482.46,24.8582490887165,24.1001525351152,0.758096553601273,0.181000561964647,0.403386821086098,"stable",1.2989153836468
"(R)-3-Hydroxy myristic acid","Com_1360_neg","(R)-3-Hydroxy myristic acid","C14 H28 O3",244.20367,8.445,243.1964,"Full match","Full match","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",12866675.74,14644451.37,14550334.57,13202066.62,10086797.51,12210038.9,23.4872632579254,23.7385119432116,-0.251248685286136,0.269309582576889,0.442595626891862,"stable",1.2938780456837
"N-Acetyl-L-glutamine","Com_2714_neg","N-Acetyl-L-glutamine","C7 H12 N2 O4",188.07954,1.746,187.07223,"Full match","Full match","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Glutamine and derivatives",27518668.02,27441280.55,23953323.67,22141854.07,25041010.09,21268476.3,24.4400918213001,24.6458247643674,-0.205732943067378,0.0649165870179206,0.296522862815482,"stable",1.35737692170634
"UDP-N-acetylglucosamine","Com_44_neg","UDP-N-acetylglucosamine","C17 H27 N3 O17 P2",607.08231,1.762,606.07504,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine nucleotide sugars","Pyrimidine nucleotide sugars",9833210976.99998,8370149461.99999,9865157696,8583957717.99998,7882870381.99999,8397948568.00002,32.9474865123061,33.1191055521327,-0.171619039826538,0.0594262395060997,0.287520002981358,"stable",1.31312555949402
"Cyclic ADP-ribose","Com_1741_neg","Cyclic ADP-ribose","C15 H21 N5 O13 P2",541.06154,2.528,540.05427,"Full match","Full match","No results","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Pentose phosphates",125512633.1,120845553.7,109850393.5,127493083.3,108448539.3,142524606.3,26.9016382985674,26.8209370964373,0.0807012021300615,0.656950551582608,0.572135100011406,"stable",0.560833200017528
"N-Acetylneuraminic acid","Com_464_neg","N-Acetylneuraminic acid","C11 H19 N O9",309.10596,1.435,308.09868,"Full match","Full match","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","N-acylneuraminic acids",111762220.1,94012832.46,105528233.9,93691363.18,83403467.9799999,96221474.5200001,26.4382907782296,26.6250885005931,-0.186797722363483,0.0346360411813955,0.267095945694247,"stable",1.29385596949477
"Biotin","Com_1116_neg","Biotin","C10 H16 N2 O3 S",244.08816,5.429,243.08089,"Full match","Full match","Full match","Organoheterocyclic compounds","Biotin and derivatives","Not available","Biotin and derivatives",8986954.881,13197798.06,10425060.41,17746757.1,20778204.7,14319687.74,24.0537054847524,23.3555824162685,0.698123068483916,0.0446765689053993,0.269568262844613,"up",1.56878431180463
"N-Acetyl-L-methionine","Com_391_neg","N-Acetyl-L-methionine","C7 H13 N O3 S",191.06173,5.316,190.05445,"Full match","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Methionine and derivatives",15531857.01,17904305.54,15113734.44,14340508.8,21453895.71,10511245.84,23.8179198406606,23.9439623545304,-0.126042513869791,0.634026416154397,0.563418969231319,"stable",0.37442181692563
"Flavin adenine dinucleotide (FAD)","Com_505_neg","Flavin adenine dinucleotide (FAD)","C27 H33 N9 O15 P2",785.15894,5.202,784.15166,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Flavin nucleotides","Not available","Flavin nucleotides",116374929.5,132324945.7,128305153.4,118229534.6,90717340.1,130099364.8,26.7356429723079,26.9029062502519,-0.167263277943981,0.468892856239365,0.513649487241759,"stable",0.84178443826113
"Thymidine","Com_740_neg","Thymidine","C10 H14 N2 O5",242.09038,4.869,241.08307,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine deoxyribonucleotides","Pyrimidine 2'-deoxyribonucleoside monophosphates",25871479.15,22207821.58,32827918.42,34713612.61,22949110,24951410.34,24.6911836914295,24.6659478959088,0.0252357955206186,0.924905544954032,0.653090218169235,"stable",0.0958116329828553
"Uridine","Com_825_neg","Uridine","C9 H12 N2 O6",244.06935,2.238,243.06201,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Not available","Pyrimidine nucleosides",10400110.77,17456080.92,13618871.16,11338084.36,9043327.211,8196183.50600001,23.1698722206648,23.6888085693028,-0.518936348637975,0.254191023455173,0.43574292006297,"stable",1.32621919450862
"Adenosine 5'-monophosphate","Com_29_neg","Adenosine 5'-monophosphate","C10 H14 N5 O7 P",347.06309,1.578,346.05581,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside monophosphates",373652789.9,329897616.2,425929183.9,738589301.300001,975857304.100001,394719084.8,29.2928477070693,28.480201502981,0.812646204088303,0.239623025812839,0.4305506715204,"stable",1.32787780898937
"Flavin mononucleotide (FMN)","Com_1879_neg","Flavin mononucleotide (FMN)","C17 H21 N4 O9 P",456.10508,5.281,455.09788,"Full match","Full match","Full match","Nucleosides, nucleotides, and analogues","Flavin nucleotides","Not available","Flavin nucleotides",12024582.95,14087107.19,11182841.24,10478150.9,16553796.73,11902611.85,23.6021048233648,23.5607130049839,0.0413918183808661,0.775224942936638,0.612091464674995,"stable",0.174786934320728
"Glycoursodeoxycholic acid","Com_996_neg","Glycoursodeoxycholic acid","C26 H43 N O5",449.31458,7.468,448.3073,"Full match","Full match","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Glycinated bile acids and derivatives",10323439.86,12481752.64,9559384.83600001,9556029.015,14163754.17,10425187.82,23.419083405576,23.3537413248065,0.0653420807695753,0.542993715262141,0.53609464535197,"stable",0.291113840305936
"LPE O-16:1","Com_23_neg","LPE O-16:1","C21 H44 N O6 P",437.29066,9.811,436.28339,"No results","Full match","No results",NA,NA,NA,NA,48078759.3900001,59301334.09,34831946.74,86316954.5899999,93496628.9299999,81466758.32,26.3737532696103,25.4647884433738,0.908964826236499,0.0322833023824316,0.266303933194434,"up",1.66284080850394
"Vanillyl alcohol","Com_35_neg","Vanillyl alcohol","C8 H10 O3",154.06304,5.614,153.05582,"Full match","No results","No results","Benzenoids","Phenols","Methoxyphenols","Methoxyphenols",4649395.053,4837198.619,5242949.422,6385295.86099999,4956297.388,6539133.284,22.4959404534732,22.2254330428422,0.27050741063097,0.161612807843558,0.391281600875744,"stable",1.30644603382576
"Gluconic acid","Com_66_neg","Gluconic acid","C6 H12 O7",150.0528,1.355,195.051,"Invalid mass","Invalid mass","No match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives",757685483.999999,644254965.1,581801657.4,332175022.1,306543820,267512065.1,28.1646383837499,29.2920108475657,-1.1273724638158,0.000921669535426974,0.146066183875341,"down",1.80686435518173
"Neopterin","Com_70_neg","Neopterin","C9 H11 N5 O4",253.08072,6.323,252.07345,"Full match","No results","Full match","Organoheterocyclic compounds","Pteridines and derivatives","Pterins and derivatives","Biopterins and derivatives",30831412.76,57716324.39,34261963.12,20116723.02,14908034.39,31969724.96,24.3405605630061,25.2301594111288,-0.889598848122759,0.248439810962959,0.433751152053825,"stable",1.34800504460322
"Methylmalonate","Com_95_neg","Methylmalonate","C4 H6 O4",118.02639,1.418,152.99578,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Dicarboxylic acids and derivatives","Dicarboxylic acids and derivatives",25460638.21,18970516.41,22871436.98,20658176.03,23050219.8,23310175.7,24.4109810864576,24.4086881795652,0.00229290689238582,0.990386519730371,0.668421460425312,"stable",0.0157265621357123
"Mestranol","Com_98_neg","Mestranol","C21 H26 O2",310.18142,8.554,309.17415,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrane steroids",48202393.92,101352481.6,48448481.12,65848315.41,20730568.1,56192260.29,25.3405892035369,25.8824519121059,-0.541862708569049,0.599455884971112,0.55243844973449,"stable",0.734830839872453
"LPC 16:0","Com_105_neg","LPC 16:0","C24 H50 N O7 P",541.33845,9.531,540.33117,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",25100337.05,37155693.05,20186609.02,44492699.2,50226605.97,41081400.58,25.4269985912241,24.6650595312944,0.761939059929674,0.048062280475185,0.270175979181853,"up",1.5194362673721
"Phenylacetaldehyde","Com_113_neg","Phenylacetaldehyde","C8 H8 O",120.05751,5.75,119.05022,"Full match","No results","No results","Benzenoids","Benzene and substituted derivatives","Phenylacetaldehydes","Phenylacetaldehydes",9411742.542,8855579.38,9635001.41200001,9494406.40799999,7832490.92299999,10178703.88,23.1195788888727,23.1480130470418,-0.0284341581690875,0.746692549350763,0.603151168679415,"stable",0.221697880406925
"PC 16:1_16:1","Com_169_neg","PC 16:1_16:1","C40 H76 N O8 P",775.5381,10.045,774.53082,"No results","Invalid mass","No results",NA,NA,NA,NA,278301771.7,332154644.8,354869876.5,504593271.7,316132166.5,538241888,28.71672591838,28.2540231914198,0.462702726960224,0.236986936655056,0.429557230240619,"stable",1.23004956223993
"Cytidine-5'-monophosphate","Com_187_neg","Cytidine-5'-monophosphate","C9 H14 N3 O8 P",323.05177,1.463,322.04449,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine ribonucleotides","Pyrimidine ribonucleoside monophosphates",141499713.9,112983114.5,153655695.9,134141337.2,117165163,121528270.2,26.8866212652594,27.0076272788824,-0.121006013622978,0.40289468280428,0.494505375458421,"stable",0.718767163214383
"Traumatic acid","Com_192_neg","Traumatic acid","C12 H20 O4",228.13615,6.505,227.12887,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Medium-chain fatty acids",140365320.2,150627608.2,156948643.1,148864835.9,127745563.6,157068518.5,27.1016481742442,27.1522465305791,-0.050598356334902,0.652768845289563,0.570571194139455,"stable",0.453281570841509
"PC 14:0_16:0","Com_201_neg","PC 14:0_16:0","C38 H76 N O8 P",751.53773,11.145,750.53046,"No results","Invalid mass","No results",NA,NA,NA,NA,115899316.8,165256209.7,199776710.5,240449785.2,133794583,242359999.4,27.5630604093182,27.2207464099951,0.342313999323103,0.475749027914698,0.515404887390095,"stable",0.790831125259969
"Guggulsterone","Com_209_neg","Guggulsterone","C21 H28 O2",312.20885,8.425,311.20157,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Androstane steroids","Androgens and derivatives",17492479.86,17798037,17133861.66,15793863.2,15086701.27,18807530.2,23.9748139639957,24.0585977663922,-0.0837838023965141,0.533215838889162,0.533024509434595,"stable",0.731740438209285
"16-Hydroxyhexadecanoic acid","Com_223_neg","16-Hydroxyhexadecanoic acid","C16 H32 O3",272.23517,8.025,271.22789,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",143776059,140473345.9,162850494,154581181.3,118122747.3,155603710.8,27.0776007518821,27.1479807499666,-0.0703799980844728,0.562810574697085,0.542089972365449,"stable",0.43477298483935
"N-Isovalerylglycine","Com_230_neg","N-Isovalerylglycine","C7 H13 N O3",159.08957,5.641,158.08229,"Full match","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",148904596.2,138595276.4,144303406.8,138972789.3,116688195.1,157211416.2,27.0254804372841,27.1002153372846,-0.0747349000004078,0.560654883489489,0.541452028732036,"stable",0.521373146877301
"gamma-Nonanolactone","Com_241_neg","gamma-Nonanolactone","C9 H16 O2",156.11499,6.159,155.10758,"No results","No results","Full match","Organoheterocyclic compounds","Lactones","Gamma butyrolactones","Gamma butyrolactones",1817481.274,1632734.219,2448790.72,2144126.845,1579288.743,1617340.071,20.7493313299006,20.8853352181825,-0.136003888281895,0.635341116278402,0.563928427472415,"stable",0.539198492283538
"(2S)-4-Oxo-2-phenyl-3,4-dihydro-2H-chromen-7-yl beta-D-glucopyranoside","Com_252_neg","(2S)-4-Oxo-2-phenyl-3,4-dihydro-2H-chromen-7-yl beta-D-glucopyranoside","C21 H22 O8",448.14209,7.05,447.13481,"Invalid mass","No results","No results",NA,NA,NA,NA,146211319.4,15441533.4,26961724.31,17787908.05,25637818.86,20107903.93,24.3191410253112,25.2294006279823,-0.910259602671132,0.500182461955499,0.522585038175979,"stable",0.780585548375495
"Prostaglandin F3α","Com_255_neg","Prostaglandin F3α","C20 H32 O5",398.23376,8.892,397.22649,"Invalid mass","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",30115128.4,55975655.1699999,28309384.73,35262089.54,20164276.46,27929004.44,24.6907245825936,25.1123527687797,-0.42162818618608,0.510078871536128,0.52559353440736,"stable",0.883977536189089
"Citraconic acid","Com_286_neg","Citraconic acid","C5 H6 O4",130.02657,2.015,129.01931,"No results","Full match","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Methyl-branched fatty acids",131549122.5,111039314,107163153.6,88999342.7399999,95396326.8100001,100867959.3,26.5008714871982,26.7909184683332,-0.290046981134989,0.177884099568618,0.401572474557933,"stable",1.50951623661383
"LysoPE 18:0","Com_297_neg","LysoPE 18:0","C23 H48 N O7 P",481.31698,9.53,480.30971,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",8011350.49700001,11975132.62,6193846.352,14577216.57,14528230.41,12517166.87,23.7223241044659,23.0031854979534,0.719138606512477,0.0851588195018872,0.322503776487548,"stable",1.45907161380205
