"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MOLM13_WT_1","MOLM13_WT_2","MOLM13_WT_3","MOLM13_6w_1","MOLM13_6w_3","MV4_11_6w_1","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Palmitoylethanolamide","Com_7452_pos","Palmitoylethanolamide","C18 H37 N O2",299.28287,7.547,300.2901,"No results","No results","Full match","Organic acids and derivatives","Carboximidic acids and derivatives","Carboximidic acids","Carboximidic acids",710931.9691,667278.858299999,347363.6263,370582.5541,695030.9742,498216.683399999,18.9441889982205,19.0644564739127,-0.120267475692195,0.790289044703094,0.54524169188297,"stable",0.241237836857947
"2-Hydroxy-3-methylbutanoic acid","Com_7486_pos","2-Hydroxy-3-methylbutanoic acid","C5 H10 O3",118.06293,6.385,275.08895,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",3771967.343,3936761.672,3772214.698,6367719.88,3871836.101,2079233.179,21.8248506746386,21.8674813531305,-0.0426306784918822,0.935630454251272,0.586686666564135,"stable",0.0778055895494329
"SM 8:1;2O/34:1","Com_7495_pos","SM 8:1;2O/34:1","C47 H93 N2 O6 P",812.678,10.165,813.68528,"No results","Full match","No results",NA,NA,NA,NA,2354110.109,16309321.64,17151886.17,15629238.58,14815178.56,4036697.713,23.2210203208657,23.0526025706967,0.168417750169034,0.89053294804798,0.574658707474006,"stable",0.125964043595559
"2-Aminobenzenesulfonamide","Com_7512_pos","2-Aminobenzenesulfonamide","C6 H8 N2 O2 S",172.03093,3.618,173.03821,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzenesulfonamides","Aminobenzenesulfonamides",3261483.8,3995754.289,1415452.013,559988.7444,562258.953899999,498860.6323,19.0413969357321,21.3333216267359,-2.29192469100377,0.0359805544228729,0.213301593911368,"down",1.58466310599046
"Lysopc 18:2","Com_7572_pos","Lysopc 18:2","C26 H50 N O7 P",519.33331,9.202,520.34064,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1763150.271,1479355.147,1057627.677,464656.4326,1931926.118,1154706.067,19.9488358577634,20.4195538077392,-0.470717949975782,0.523959463408685,0.457304631453216,"stable",0.590648414745389
"PI 36:2","Com_7660_pos","PI 36:2","C45 H83 O13 P",884.53964,11.223,885.54691,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",19818868.69,21457181.4,23874157.75,21575123.7,23785408.3,1521184.023,23.1344007370432,24.3680916732195,-1.23369093617625,0.442703510109281,0.430381755605153,"stable",0.731544054949988
"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","Com_7757_pos","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5",352.22331,7.037,335.22021,"Invalid mass","No results","No match",NA,NA,NA,NA,2571004.211,2396259.618,2419457.914,2253480.806,2530750.491,3209903.207,21.3296519806816,21.2308352492242,0.0988167314573261,0.580997797062072,0.475575410897667,"stable",0.523334560037976
"pentane-1,2,3,4,5-pentol","Com_7770_pos","pentane-1,2,3,4,5-pentol","C5 H12 O5",152.06726,1.141,191.03041,"Invalid mass","No results","No results",NA,NA,NA,NA,5220260.838,6101512.893,6240176.067,5474272.89899999,2451029.946,3010742.736,21.7102935374082,22.4765271156749,-0.766233578266707,0.152414831611726,0.302182549291434,"stable",1.24988046405338
"S-Adenosyl-L-methionine","Com_7807_pos","S-Adenosyl-L-methionine","C15 H22 N6 O5 S",398.13775,1.867,399.14502,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","5'-deoxyribonucleosides","5'-deoxy-5'-thionucleosides","5'-deoxy-5'-thionucleosides",2044754.546,2179740.613,2799226.007,3021049.607,3464167.819,2885783.855,21.5704092166973,21.1452726062276,0.425136610469682,0.07111899950713,0.238864116478955,"stable",1.36706326958969
"bicyclo[2.2.2]oct-2-en-1-yl 4-methylbenzene-1-sulfonate","Com_7818_pos","bicyclo[2.2.2]oct-2-en-1-yl 4-methylbenzene-1-sulfonate","C15 H18 O3 S",256.11029,6.203,279.09964,"Invalid mass","No results","No results",NA,NA,NA,NA,2735922.287,6254479.58,2670520.773,2838384.677,2629979.521,3933777.037,21.5569141964246,21.7695813040672,-0.212667107642595,0.665468472674978,0.502388878258541,"stable",0.400335847278447
"LPC 20:4-SN1","Com_7948_pos","LPC 20:4-SN1","C28 H50 N O7 P",543.33068,9.774,544.33795,"No results","Full match","Full match",NA,NA,NA,NA,6046598.01200001,3501340.738,1950259.747,1491844.698,4579046.434,3293694.212,21.4288522938442,21.7208010424104,-0.291948748566224,0.686731017369737,0.510250315216764,"stable",0.362226706028027
"PC 40:5","Com_8198_pos","PC 40:5","C48 H86 N O8 P",857.59106,10.934,858.59834,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1281101.605,399227.9113,455480.7416,376457.4263,3456822.617,3192436.027,20.6164562058978,19.2309456877185,1.38551051817931,0.324180188614989,0.38600510895737,"stable",0.86768342769887
"PI 34:1","Com_8207_pos","PI 34:1","C43 H81 O13 P",858.52469,9.841,859.53197,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",1480604.884,1942622.624,2542210.895,5907712.274,10274781.58,6744534.674,22.8240200009084,20.888327262223,1.93569273868549,0.00425689816904613,0.107122836248992,"up",1.61719549819168
"LPC 17:0-SN1","Com_8294_pos","LPC 17:0-SN1","C25 H52 N O7 P",509.34876,9.93,510.356,"No results","Full match","Full match",NA,NA,NA,NA,2920986.419,2301214.321,1485221.047,670315.942100001,3425734.185,546457.259800001,20.0407375461117,21.0380781256059,-0.997340579494164,0.357800326330275,0.40049847991757,"stable",0.838416031607838
"Hydrocortisone acetate","Com_8317_pos","Hydrocortisone acetate","C23 H32 O6",404.22129,9.917,427.21056,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",382659.6411,371472.1166,355591.4388,302995.8836,3830568.716,335190.8239,19.4775629895166,18.4961525619474,0.981410427569209,0.498318660575491,0.448278172715458,"stable",0.648048961836163
"PC 16:1_17:2","Com_8330_pos","PC 16:1_17:2","C41 H76 N O8 P",741.52955,11.805,742.53682,"No results","Full match","No results",NA,NA,NA,NA,4436275.766,5893069.255,2767364.236,2370287.644,3418302.918,442262.0594,20.5453404970549,21.990528839626,-1.44518834257106,0.248121506801164,0.347479788944533,"stable",1.02578363087778
"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole","Com_8333_pos","4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole","C11 H12 O3",192.07671,5.834,210.11063,"Invalid mass","No results","No results",NA,NA,NA,NA,2185949.957,2077058.311,1161612.714,1808279.694,2202509.02,2342783.677,21.0055650752713,20.7312123164884,0.274352758782936,0.45526316256599,0.434147899425305,"stable",0.684880479319524
"PC O-33:6","Com_8372_pos","PC O-33:6","C41 H72 N O7 P",721.4985,8.792,722.50578,"No results","Invalid mass","No results",NA,NA,NA,NA,491139.8265,996444.8204,558427.037000001,233139.9704,1658347.949,258995.4655,18.8249064881287,19.3077379826089,-0.482831494480177,0.660091063048744,0.500360530622753,"stable",0.412050495876123
"(2E,4E)-N-[2-(4-hydroxyphenyl)ethyl]dodeca-2,4-dienamide","Com_8382_pos","(2E,4E)-N-[2-(4-hydroxyphenyl)ethyl]dodeca-2,4-dienamide","C20 H29 N O2",315.21801,7.284,316.22529,"Invalid mass","No results","No results",NA,NA,NA,NA,3021175.168,2724995.168,2203357.589,1851306.342,2881894.641,2188528.778,21.1134094328289,21.3252576222477,-0.21184818941882,0.412844141276431,0.420811442995962,"stable",0.71621744869165
"Monolaurin","Com_8404_pos","Monolaurin","C15 H30 O4",274.21491,7.916,297.20415,"Full match","No results","No results",NA,NA,NA,NA,1909426.153,1561125.909,1737359.124,1646144.042,1948099.481,2247537.219,20.8814028824132,20.7224425772865,0.158960305126694,0.370940960963916,0.40570181550609,"stable",0.781114414386911
"PC 20:3_22:6","Com_8430_pos","PC 20:3_22:6","C50 H82 N O8 P",855.57669,10.696,856.58397,"No results","Full match","No results",NA,NA,NA,NA,537251.034199999,2123603.542,2753592.237,1017473.791,1335485.287,1336405.793,20.2184731880617,20.4820677853316,-0.263594597269957,0.754888396213681,0.533856672216974,"stable",0.298349384915278
"23-Norcholic acid","Com_8475_pos","23-Norcholic acid","C23 H38 O5",394.27028,9.831,395.27756,"No results","No results","Full match",NA,NA,NA,NA,262337.4716,254176.9928,223107.2305,195323.3692,218879.3875,208724.2618,17.6621734657755,17.9079720115021,-0.245798545726657,0.0540828067176595,0.227246042501726,"stable",1.40009257233287
"Cholesterol","Com_8487_pos","Cholesterol","C27 H46 O",386.35537,11.347,387.36265,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Cholestane steroids","Cholesterols and derivatives",1060567.732,1182655.28,769968.735899999,597383.8421,1498387.857,860286.273799999,19.8059118889884,19.9148146196486,-0.108902730660194,0.816277394914241,0.553251913045528,"stable",0.215546337857072
"4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one","Com_8498_pos","4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one","C15 H16 O4",298.06408,4.605,299.07136,"Invalid mass","No results","No results",NA,NA,NA,NA,1709148.802,1025453.147,1597486.355,6033262.12400001,10591562.98,5817558.625,22.7776338039832,20.4266829664494,2.35095083753382,0.00330075922333417,0.105292785655533,"up",1.63235742015204
"Lysopc 16:2 (2N Isomer)","Com_8549_pos","Lysopc 16:2 (2N Isomer)","C24 H46 N O7 P",491.30221,8.44,492.3095,"No results","No results","Full match",NA,NA,NA,NA,301630.0134,288451.1383,274605.2498,223936.3916,394649.7058,202110.0835,17.9959081319686,18.1357958587718,-0.13988772680327,0.688106948097339,0.510750492064607,"stable",0.384566343341654
"PC O-38:6","Com_8550_pos","PC O-38:6","C46 H82 N O7 P",791.58891,10.957,792.59619,"No results","Invalid mass","No results",NA,NA,NA,NA,292860.3383,308430.0959,355226.762,275586.8085,2478283.814,246549.8718,19.0748590893584,18.277606023216,0.797253066142481,0.538905522049575,0.462322326399418,"stable",0.588099769226731
"PE 20:3_20:4","Com_8632_pos","PE 20:3_20:4","C45 H76 N O8 P",789.52532,11.304,790.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,121042.4332,114259.6596,109229.9178,85724.6611999999,89769.9354199999,93434.4641099999,16.4510115306156,16.8080395051026,-0.357027974487043,0.00342302866585948,0.105579626375135,"down",1.63028236192196
"Stearoyl Ethanolamide","Com_8726_pos","Stearoyl Ethanolamide","C20 H41 N O2",327.3139,10.453,328.32101,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","N-acylethanolamines",883208.4462,1112535.708,603817.212000001,501900.4799,964342.423300001,752697.8655,19.4459797151993,19.6805223368487,-0.234542621649364,0.566844999209661,0.471257057447062,"stable",0.50850722242277
"Prostaglandin B2","Com_8735_pos","Prostaglandin B2","C20 H30 O4",334.21443,6.827,335.2218,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3017196.74,2480869.303,2267892.789,2139703.92,1960087.965,4054040.724,21.2941319562885,21.2933708847583,0.000761071530266832,0.998433970581102,0.602346621423209,"stable",0.00184643969026888
"LPC 38:6","Com_8767_pos","LPC 38:6","C46 H82 N O7 P",813.56183,10.857,814.56911,"No results","Invalid mass","No results",NA,NA,NA,NA,3486289.547,1621093.256,2568781.221,1580056.75,510372.9184,8239708.44,20.8422996853647,21.2181497375589,-0.375850052194192,0.781767827699694,0.542552349340864,"stable",0.262475449453584
"PC 19:2_18:3","Com_8790_pos","PC 19:2_18:3","C45 H80 N O8 P",1587.11692,10.519,794.56573,"No results","Invalid mass","No results",NA,NA,NA,NA,12139256.21,11896986.44,11602296.48,7560043.28499999,6333170.40699999,9062306.02499999,22.8519687704133,23.5017255301637,-0.649756759750403,0.0469141399960564,0.221106577369477,"down",1.55027682482924
"Deoxyguanosine","Com_8844_pos","Deoxyguanosine","C10 H13 N5 O4",267.09706,0.513,268.1043,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine deoxyribonucleotides","Purine 2'-deoxyribonucleoside monophosphates",3156572.463,3740326.218,3267791.068,2704602.047,3261879.048,5190554.13200001,21.770571297862,21.6881814752717,0.0823898225903399,0.799627279912696,0.548152807752202,"stable",0.240791460929564
"PC O-37:7","Com_8859_pos","PC O-37:7","C45 H78 N O7 P",775.54527,10.411,776.55255,"No results","Invalid mass","No results",NA,NA,NA,NA,1854024.356,2023324.897,2202577.922,3234264.914,943946.929,1212906.379,20.5611298042776,20.9470956546948,-0.385965850417278,0.551261975748517,0.466343113130296,"stable",0.568557827763719
"LPC 40:7","Com_8925_pos","LPC 40:7","C48 H84 N O7 P",839.58012,11.271,840.5874,"No results","Invalid mass","No results",NA,NA,NA,NA,3179270.797,2801167.267,2384699.372,2083685.172,3068302.077,1675899.184,21.0720729704193,21.4010790501093,-0.329006079690036,0.33173342604738,0.389419961004615,"stable",0.860890766157882
"PE 20:3_20:3","Com_8944_pos","PE 20:3_20:3","C45 H78 N O8 P",791.55071,9.883,792.55798,"No results","Invalid mass","No results",NA,NA,NA,NA,1205719.971,1121314.673,2760702.813,1460052.763,974063.132400001,1653473.51,20.3427711109381,20.5649424585317,-0.222171347593651,0.671610903853299,0.504685733726252,"stable",0.387964847302205
"PC O-40:10","Com_8979_pos","PC O-40:10","C48 H78 N O7 P",811.53595,11.608,812.54323,"No results","Invalid mass","No results",NA,NA,NA,NA,543921.6084,494771.3802,431366.735,347910.8923,367709.8156,3040663.678,19.4775071016654,18.8959990472917,0.581508054373678,0.629623532496647,0.489448545765384,"stable",0.462431923169316
"D-Gluconic acid","Com_9129_pos","D-Gluconic acid","C6 H12 O7",196.05806,1.141,219.04697,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Gluconolactones",1095938.486,1193817.84,894321.587699999,1238567.402,685659.5269,534866.5019,19.5520643722848,20.0071069519625,-0.45504257967767,0.333419081659171,0.390168928990302,"stable",0.877671589680526
"PI 38:3","Com_9137_pos","PI 38:3","C47 H85 O13 P",910.55518,11.282,911.56245,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",555226.5603,498405.1873,2611680.294,3810608.251,4660440.907,405090.3335,20.8805030070601,19.7754078290817,1.10509517797837,0.470039193055716,0.438398706176146,"stable",0.63981785253757
"Lysopc 20:4","Com_9388_pos","Lysopc 20:4","C28 H50 N O7 P",543.33324,8.932,544.34048,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1237187.691,1134005.284,578550.418,237569.7155,784109.419700001,343732.3612,18.6098710119931,19.8312373499199,-1.2213663379268,0.127864573902527,0.283769094370462,"stable",1.20285802331166
"U-44069","Com_9411_pos","U-44069","C21 H34 O4",332.23495,9.17,315.23181,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",4982520.286,3527133.017,1784520.691,503211.7034,2394232.195,1737971.436,20.2869701777946,21.5885380001419,-1.30156782234722,0.197156863732224,0.327283632294843,"stable",1.06797304471162
"PE 18:0_20:5","Com_9412_pos","PE 18:0_20:5","C43 H76 N O8 P",765.52983,8.244,766.53711,"No results","Full match","No results",NA,NA,NA,NA,7303043.07299999,7590597.11,9708370.30000001,4745308.075,3843717.385,8322068.216,22.3468839462901,22.9555486545716,-0.608664708281463,0.200836881185374,0.328989411970042,"stable",1.10900560948101
"TKK","Com_9415_pos","TKK","C16 H33 N5 O5",375.25306,11.519,376.26034,"Invalid mass","No results","No results",NA,NA,NA,NA,913473.469799999,603907.2655,475640.407899999,338004.2284,646434.228499999,180114.7712,18.3757942699025,19.2881608554066,-0.912366585504103,0.225233781946261,0.339250229196074,"stable",1.03498901966307
"1-Methylguanine","Com_9490_pos","1-Methylguanine","C6 H7 N5 O",165.06513,2.148,166.07241,"No results","No results","Full match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-oxopurines",1632916.935,1921988.739,1966886.856,2071794.868,2123930.365,833844.3881,20.5567244731893,20.8068903217718,-0.250165848582476,0.632049429834038,0.49010419765239,"stable",0.455881385599209
"2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","Com_9509_pos","2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","C22 H30 O3",360.22814,8.329,361.23523,"Invalid mass","No results","No results",NA,NA,NA,NA,1854323.709,1736732.738,1193889.473,1008019.433,1994919.997,1378853.692,20.4220098111603,20.5792146216554,-0.15720481049507,0.67637809567119,0.506453780485818,"stable",0.377796808331358
"PC 36:1","Com_9573_pos","PC 36:1","C44 H86 N O8 P",809.58721,10.791,810.59448,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1341440.186,763537.1971,1720022.861,1112873.621,1839229.386,1270411.938,20.3911310908323,20.2038955075096,0.18723558332271,0.675031216589622,0.505955533213002,"stable",0.381295747980346
"PC O-38:4","Com_9609_pos","PC O-38:4","C46 H86 N O7 P",795.61034,11.605,796.61761,"No results","Full match","No results",NA,NA,NA,NA,1874755.466,2676887.948,2044140.467,1396690.857,3757012.881,974071.388500001,20.716134638485,21.0511530751078,-0.33501843662285,0.627878176639957,0.48897478555435,"stable",0.457685426043077
"EMK","Com_9611_pos","EMK","C16 H30 N4 O6 S",406.18282,5.373,407.1901,"Invalid mass","No results","No results",NA,NA,NA,NA,603132.254,990710.900500001,557745.277700001,1133504.781,1350063.585,568718.3837,19.8647699619241,19.4031554438677,0.461614518056319,0.380091139505068,0.409186540571047,"stable",0.765127634161206
"Phenylpropiolic acid","Com_9648_pos","Phenylpropiolic acid","C9 H6 O2",146.03639,6.641,293.07867,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Not available","Benzene and substituted derivatives",1601682.232,1526801.487,1536464.425,1819808.053,1520410.903,4392080.001,21.1326192016859,20.5681401729282,0.564479028757759,0.354951555513326,0.39933812048899,"stable",0.874871419358168
"2-hydroxy-3,6-diphenylcyclohexyl acetate","Com_9675_pos","2-hydroxy-3,6-diphenylcyclohexyl acetate","C20 H22 O3",294.18434,5.8,333.14783,"Invalid mass","No results","No results",NA,NA,NA,NA,12587650.1,7730598.081,12170371.66,7201047.282,681048.540200001,1313820.197,20.8275032761727,23.3348413794677,-2.50733810329493,0.125775781549199,0.282400655832571,"stable",1.31546167350175
"PC O-40:11","Com_9677_pos","PC O-40:11","C48 H76 N O7 P",809.52532,11.554,810.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,283824.9303,256294.8324,252664.2816,1366126.185,200335.9718,200586.6456,18.5358624385345,18.0096496198584,0.526212818676132,0.626270767512312,0.488536950820093,"stable",0.467669841316765
"PC 38:4","Com_9764_pos","PC 38:4","C46 H84 N O8 P",831.57361,9.951,832.58089,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",4051282.369,4226151.89,9624500.284,3110303.546,2296097.089,2349896.827,21.2878473853502,22.3863802019778,-1.09853281662761,0.101364473565394,0.263656780209248,"stable",1.34519030119875
"PC 16:1_21:2","Com_9827_pos","PC 16:1_21:2","C45 H84 N O8 P",797.59089,11.756,798.59816,"No results","Full match","No results",NA,NA,NA,NA,130434.9391,201392.9074,115712.2923,101726.0333,104309.6931,132872.4346,16.7748418079992,17.1442689339751,-0.369427125975893,0.268883206445385,0.357675732990647,"stable",0.959336987170649
"PC O-38:7","Com_9839_pos","PC O-38:7","C46 H80 N O7 P",789.55998,11.093,790.56726,"No results","Invalid mass","No results",NA,NA,NA,NA,796994.1875,750270.1728,890023.587599999,1425347.942,1023457.331,991391.308699999,20.1089991064018,19.6282481339309,0.48075097247083,0.0863801733390795,0.250370443667056,"stable",1.3610769809791
"PC 38:6","Com_9844_pos","PC 38:6","C46 H80 N O8 P",827.54154,10.622,828.54882,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1958420.538,2208069.99,2034597.933,964822.565100001,213813.5937,360566.4707,18.6819346323435,20.9773086425898,-2.29537401024623,0.0682792917567455,0.237262559844442,"stable",1.49244241890635
"N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","Com_9900_pos","N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","C14 H15 F N2 O S",278.09245,6.443,279.09973,"Invalid mass","No results","No results",NA,NA,NA,NA,848844.531700001,762274.646400001,696883.489299999,4009704.884,3314484.015,1179391.724,21.25500967878,19.5485500448154,1.70645963396455,0.0864978915269231,0.250467161730484,"stable",1.43239000677265
"Coenzyme Q2","Com_9908_pos","Coenzyme Q2","C19 H26 O4",318.1816,6.664,319.18887,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","Ubiquinones",725231.5902,1313003.123,549769.9946,558763.3258,723085.730499999,765672.2235,19.3673507946118,19.6203299346124,-0.252979140000527,0.57543781331835,0.473894907089935,"stable",0.519856881854716
"PC 17:0_18:3","Com_9914_pos","PC 17:0_18:3","C43 H80 N O8 P",769.55691,10.95,770.56418,"No results","Invalid mass","No results",NA,NA,NA,NA,2060487.024,2426256.56,2413647.858,1363544.005,1125595.509,1800201.464,20.4203046054158,21.1292128025258,-0.708908197109995,0.0540564795432091,0.227223584904319,"stable",1.46738166278194
"LysoPC 20:2","Com_9921_pos","LysoPC 20:2","C28 H54 N O7 P",547.36512,9.987,548.3724,"No results","No results","Full match",NA,NA,NA,NA,558072.4795,405477.8577,317485.1905,253301.3518,545717.5788,434365.4775,18.5789467205887,18.6652287860893,-0.0862820655005443,0.842368392534955,0.561014843145689,"stable",0.181364100037386
"Pilocarpine","Com_9960_pos","Pilocarpine","C11 H16 N2 O2",208.12298,6.943,209.13026,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",1511641.729,1106205.231,1380460.584,1375865.743,952352.7132,1675375.558,20.3096992773164,20.3338635742896,-0.0241642969731792,0.934983462012733,0.586518918860822,"stable",0.0753320433583337
"PC O-31:0","Com_9964_pos","PC O-31:0","C39 H80 N O7 P",705.56626,11.273,706.57354,"No results","Full match","No results",NA,NA,NA,NA,978663.487799999,344419.502,1376318.287,2198856.85,2178629.152,387691.3295,20.2292868030055,19.5622144582739,0.667072344731661,0.554608478441466,0.467412882876056,"stable",0.527791981594262
"LPC 15:1-SN1","Com_10059_pos","LPC 15:1-SN1","C23 H46 N O7 P",479.30231,9.99,480.30951,"No results","Full match","Full match",NA,NA,NA,NA,239215.6044,996267.644599999,759477.7783,374635.3834,1027755.73,881058.578,19.411690679941,19.1095913496197,0.302099330321216,0.719044634528302,0.521733236680944,"stable",0.326131442898313
"12(S)-HETE","Com_10070_pos","12(S)-HETE","C20 H32 O3",320.23496,6.804,343.22409,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",627641.922,594845.3354,602353.6398,672333.186100001,492840.0295,408170.2855,18.9694627946812,19.2139961608313,-0.244533366150112,0.364062607787097,0.403008249092642,"stable",0.855903489948369
"PC O-34:3","Com_10315_pos","PC O-34:3","C42 H80 N O7 P",741.56777,11.571,742.57505,"No results","Full match","No results",NA,NA,NA,NA,1037068.217,1282131.223,1473820.581,1193819.825,1024910.989,775960.709100001,19.9066149846355,20.2551071116471,-0.348492127011681,0.21389339209862,0.334694188158941,"stable",1.01984630978016
"15-OxoEDE","Com_10468_pos","15-OxoEDE","C20 H34 O3",304.24021,8.354,305.24748,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",881507.8237,888838.233999999,1172372.21,920680.514,739579.247299999,519089.0864,19.4314363116638,19.8907248148775,-0.459288503213667,0.190668436750327,0.324162173859692,"stable",1.09223410962224
"LSD-d3","Com_10493_pos","LSD-d3","C20 H22 [2]H3 N3 O",326.22293,9.395,327.23021,"Invalid mass","No results","No results",NA,NA,NA,NA,666056.5604,934427.4812,402238.4731,271193.1581,1117865.265,1034858.531,19.3740927553937,19.2655666331538,0.108526122239905,0.894198643346992,0.575662462686733,"stable",0.123026489209061
"PC O-38:9","Com_10522_pos","PC O-38:9","C46 H76 N O7 P",785.52587,11.639,786.53314,"No results","Invalid mass","No results",NA,NA,NA,NA,380930.6052,325603.5923,301079.5049,102258.8997,130288.0915,563063.5676,17.5787169542969,18.3505702491433,-0.771853294846359,0.421381106168452,0.423641082558711,"stable",0.7613672645775
"PC O-39:8","Com_10540_pos","PC O-39:8","C47 H80 N O7 P",801.55925,10.146,802.56652,"No results","Invalid mass","No results",NA,NA,NA,NA,113314.9285,111701.7374,106078.0514,91471.3957700001,91653.29191,83684.52722,16.4392018015329,16.7513457224692,-0.312143920936268,0.00595242963997566,0.120912993168043,"down",1.62066288730409
"PC O-34:7","Com_10573_pos","PC O-34:7","C42 H72 N O7 P",733.50109,10.936,734.50836,"No results","Full match","No results",NA,NA,NA,NA,1301613.4,926431.0807,1303463.334,417327.0925,377066.7053,2761693.181,19.530800305099,20.1490374258375,-0.618237120738463,0.577967261994143,0.474661964974149,"stable",0.529426252969237
"LPC 30:1","Com_10604_pos","LPC 30:1","C38 H76 N O7 P",711.51573,9.517,712.52301,"No results","Invalid mass","No results",NA,NA,NA,NA,300945.5069,2463446.941,2007790.017,752165.2158,2238083.178,2530769.833,20.6285557206051,20.1228555610829,0.505700159522195,0.679040037267341,0.507435555250523,"stable",0.378014793781506
"PC O-29:1","Com_10629_pos","PC O-29:1","C37 H74 N O7 P",675.52025,10.668,676.52752,"No results","Full match","No results",NA,NA,NA,NA,2384648.034,1647899.341,1007538.353,743827.7209,521731.3679,1738023.094,19.7421908200578,20.5933149770809,-0.851124157023172,0.254804612812945,0.35042043184875,"stable",0.95795404000279
"4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","Com_10714_pos","4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","C12 H14 O3",206.09257,6.407,224.12656,"Invalid mass","No results","No results",NA,NA,NA,NA,967926.786900001,653230.8064,1747376.702,677494.3332,4327641.206,1254796.567,20.5580069578259,19.9795103119456,0.578496645880321,0.560979645652601,0.469427497710664,"stable",0.528985981071246
"PC 19:2_20:5","Com_10762_pos","PC 19:2_20:5","C47 H80 N O8 P",817.55998,10.773,818.56726,"No results","Full match","No results",NA,NA,NA,NA,1433242.3,1446928.306,404418.7963,477747.0514,517703.2826,467836.2005,18.8944324526713,19.8469678773817,-0.95253542471044,0.258820320667149,0.352213013318118,"stable",1.04881953361944
"PC 19:0_19:1","Com_10764_pos","PC 19:0_19:1","C46 H90 N O8 P",815.63719,10.552,816.64447,"No results","Full match","No results",NA,NA,NA,NA,492437.884299999,1475962.173,1435636.183,1314523.981,2300424.479,1176214.066,20.5417656375482,19.9520217686304,0.589743868917807,0.395049459310751,0.41465359719687,"stable",0.7522735865903
