"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_2w_1","MV4_11_2w_2","MV4_11_2w_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"PC O-38:6","Com_8550_pos","PC O-38:6","C46 H82 N O7 P",791.58891,10.957,792.59619,"No results","Invalid mass","No results",NA,NA,NA,NA,2000323.96,2177318.401,640056.8021,3778405.741,4476147.337,272483.0111,246549.8718,987196.170799999,2215749.802,20.1504733095367,20.4245878737583,-0.274114564221563,0.780100218007968,0.692151507759053,"stable",0.196495138554467
"PE 20:3_20:4","Com_8632_pos","PE 20:3_20:4","C45 H76 N O8 P",789.52532,11.304,790.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,79890.74234,424849.211700001,84120.35782,148913.2978,100884.7246,99507.7791100001,93434.4641099999,88066.57139,630946.0821,17.1023523726052,17.1141664810422,-0.0118141084370329,0.990365586086531,0.740553790835765,"stable",0.0118536035064175
"Stearoyl Ethanolamide","Com_8726_pos","Stearoyl Ethanolamide","C20 H41 N O2",327.3139,10.453,328.32101,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","N-acylethanolamines",551461.5971,482284.9726,856013.150199999,618233.272400001,587169.1912,497347.814800001,752697.8655,737161.3644,1329489.448,19.4468128862801,19.2199002211888,0.226912665091298,0.512975441724842,0.596524054612721,"stable",0.547303015618132
"Prostaglandin B2","Com_8735_pos","Prostaglandin B2","C20 H30 O4",334.21443,6.827,335.2218,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3305902.005,2123161.225,4180590.124,4226584.451,2828079.556,3822906.028,4054040.724,3718856.95,3382175.959,21.7959279480616,21.5565567337581,0.239371214303514,0.496015515954565,0.588406526262622,"stable",0.823787730556389
"LPC 38:6","Com_8767_pos","LPC 38:6","C46 H82 N O7 P",813.56183,10.857,814.56911,"No results","Invalid mass","No results",NA,NA,NA,NA,1480989.888,1035980.82,704868.4119,371627.4957,379350.9631,359172.1445,8239708.44,3254299.906,1139209.626,20.0364444645251,19.9692302167654,0.0672142477596793,0.938709248028522,0.730129660330814,"stable",0.048428123172335
"PC 19:2_18:3","Com_8790_pos","PC 19:2_18:3","C45 H80 N O8 P",1587.11692,10.519,794.56573,"No results","Invalid mass","No results",NA,NA,NA,NA,9719463.617,11037159.31,10737615.86,8225143.64399999,7582666.38900001,10611418.4,9062306.02499999,3537317.728,2534656.85,22.5506712683733,23.3214937336329,-0.770822465259524,0.0729055136328873,0.233552262431012,"stable",1.11584543240869
"Deoxyguanosine","Com_8844_pos","Deoxyguanosine","C10 H13 N5 O4",267.09706,0.513,268.1043,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine deoxyribonucleotides","Purine 2'-deoxyribonucleoside monophosphates",4496567.547,4359567.828,4574566.21,4638102.461,5837253.23,4973867.108,5190554.13200001,5338416.312,4173855.853,22.2527141475251,22.093783306042,0.158930841483144,0.0697407237990916,0.229335078841935,"stable",1.12859946996174
"PC O-37:7","Com_8859_pos","PC O-37:7","C45 H78 N O7 P",775.54527,10.411,776.55255,"No results","Invalid mass","No results",NA,NA,NA,NA,615284.8106,1133855.184,742016.0686,1225257.853,660180.1344,1693839.644,1212906.379,411477.6972,516793.0786,19.6814564556465,19.6149302386381,0.0665262170084304,0.879082928633494,0.717005076476773,"stable",0.108429635803201
"LPC 40:7","Com_8925_pos","LPC 40:7","C48 H84 N O7 P",839.58012,11.271,840.5874,"No results","Invalid mass","No results",NA,NA,NA,NA,672968.666700001,1379542.382,1990674.498,1410743.456,1827148.428,2919055.532,1675899.184,621995.6759,316936.6906,20.1505234960414,20.2269213559121,-0.0763978598707773,0.912151982887561,0.724437563755109,"stable",0.0837683205581306
"PE 20:3_20:3","Com_8944_pos","PE 20:3_20:3","C45 H78 N O8 P",791.55071,9.883,792.55798,"No results","Invalid mass","No results",NA,NA,NA,NA,2650775.754,2326416.916,2018788.251,1205973.432,2792080.572,1803781.982,1653473.51,901352.420299999,2295193.773,20.6610423638199,21.1442398655822,-0.483197501762273,0.11791073781333,0.2844586166674,"stable",0.991468518821419
"PC O-40:10","Com_8979_pos","PC O-40:10","C48 H78 N O7 P",811.53595,11.608,812.54323,"No results","Invalid mass","No results",NA,NA,NA,NA,1067181.604,1573010.033,2140916.173,861208.6283,481873.3813,436062.9939,3040663.678,431598.3306,329787.2314,19.319155910765,20.5467558639483,-1.22759995318323,0.0653073212297284,0.223037027522429,"stable",1.18818753703121
"D-Gluconic acid","Com_9129_pos","D-Gluconic acid","C6 H12 O7",196.05806,1.141,219.04697,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Gluconolactones",614624.511599999,555524.3024,539308.4511,549913.9559,567472.7919,539950.8239,534866.5019,486777.1992,407096.3568,18.9637064574881,19.1178624648757,-0.154156007387613,0.140424591468991,0.308855035381288,"stable",1.01919362116481
"PI 38:3","Com_9137_pos","PI 38:3","C47 H85 O13 P",910.55518,11.282,911.56245,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",347904.1072,351010.4456,368089.2716,388243.38,464511.5965,431421.5296,405090.3335,410499.3277,337879.8286,18.6252917837535,18.439726933096,0.185564850657411,0.0325969306765335,0.163057145389021,"stable",1.32415302058141
"Lysopc 20:4","Com_9388_pos","Lysopc 20:4","C28 H50 N O7 P",543.33324,8.932,544.34048,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",552575.6114,814106.5981,1541595.727,553156.980499999,252390.6917,248165.9872,343732.3612,275002.9896,812853.053,18.506037243601,19.7555545320247,-1.24951728842371,0.0758301578342199,0.237260348774668,"stable",1.51186686485448
"U-44069","Com_9411_pos","U-44069","C21 H34 O4",332.23495,9.17,315.23181,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",598045.705899999,630534.984899999,5259992.717,1819303.512,1349131.773,1030866.208,1737971.436,3452031.557,8667479.728,21.1048581022373,20.2609141624426,0.843943939794691,0.512322177384957,0.596217316296717,"stable",0.705208167260297
"PE 18:0_20:5","Com_9412_pos","PE 18:0_20:5","C43 H76 N O8 P",765.52983,8.244,766.53711,"No results","Full match","No results",NA,NA,NA,NA,7669349.088,8132705.697,4205350.61,5628077.801,6159823.911,11969834.78,8322068.216,2741762.214,3478266.632,22.4327813716494,22.6099237800806,-0.177142408431234,0.702335121904714,0.669336436768211,"stable",0.28849741065548
"TKK","Com_9415_pos","TKK","C16 H33 N5 O5",375.25306,11.519,376.26034,"Invalid mass","No results","No results",NA,NA,NA,NA,267126.6163,262192.9204,601599.1239,234475.6358,265018.7894,187942.8621,180114.7712,283832.1191,164647.9287,17.7128347268939,18.4086254509097,-0.695790724015808,0.212987598374406,0.38590537333645,"stable",1.39966670527272
"1-Methylguanine","Com_9490_pos","1-Methylguanine","C6 H7 N5 O",165.06513,2.148,166.07241,"No results","No results","Full match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-oxopurines",1722334.567,1787290.635,1722844.545,808919.0087,441779.2668,598395.111899999,833844.3881,953587.7458,581820.8882,19.3753301958166,20.7338793027371,-1.35854910692041,0.000449732246505314,0.016543525031531,"down",1.99367921828694
"2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","Com_9509_pos","2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","C22 H30 O3",360.22814,8.329,361.23523,"Invalid mass","No results","No results",NA,NA,NA,NA,1962929.385,1066442.938,1983204.353,1097065.737,1337471.279,1551136.731,1378853.692,2362573.022,1025093.4,20.4192464725426,20.6161180328708,-0.196871560328248,0.601994260105581,0.634372817437729,"stable",0.499094476687452
"PC 36:1","Com_9573_pos","PC 36:1","C44 H86 N O8 P",809.58721,10.791,810.59448,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",2640395.747,2482027.081,3379983.159,1530862.954,925514.856299999,807756.457099999,1270411.938,589267.0301,277409.6865,19.5860761309839,21.4213316007041,-1.83525546972022,0.00282772263269516,0.0492063525435278,"down",1.75346022514241
"PC O-38:4","Com_9609_pos","PC O-38:4","C46 H86 N O7 P",795.61034,11.605,796.61761,"No results","Full match","No results",NA,NA,NA,NA,410634.613,807587.9429,874090.858000001,1054809.291,507846.5649,530899.05,974071.388500001,542091.5754,347562.9058,19.2215702634451,19.3360597613345,-0.114489497889384,0.801246647441096,0.697821101639998,"stable",0.221395568658102
"EMK","Com_9611_pos","EMK","C16 H30 N4 O6 S",406.18282,5.373,407.1901,"Invalid mass","No results","No results",NA,NA,NA,NA,1488306.882,1073337.869,1362879.681,868924.4498,895064.500799999,469571.216,568718.3837,664914.3193,5560897.80999999,19.8680896709799,20.3057134095618,-0.437623738581902,0.455621421499592,0.567691080059616,"stable",0.460059469612
"Phenylpropiolic acid","Com_9648_pos","Phenylpropiolic acid","C9 H6 O2",146.03639,6.641,293.07867,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Not available","Benzene and substituted derivatives",4419234.753,4206211.469,2344664.994,4799074.806,4410783.789,4914491.866,4392080.001,4146951.983,2447279.718,21.9613966166826,21.7468018223782,0.214594794304357,0.560948973825257,0.617843427011694,"stable",0.588257325989987
"2-hydroxy-3,6-diphenylcyclohexyl acetate","Com_9675_pos","2-hydroxy-3,6-diphenylcyclohexyl acetate","C20 H22 O3",294.18434,5.8,333.14783,"Invalid mass","No results","No results",NA,NA,NA,NA,2201482.664,2287380.289,36067768.18,6945719.525,4760979.493,1628837.601,1313820.197,1292952.002,30179896.77,21.8367648817251,22.4331718939279,-0.596407012202725,0.719521874168161,0.674665175786098,"stable",0.356275928864803
"PC O-40:11","Com_9677_pos","PC O-40:11","C48 H76 N O7 P",809.52532,11.554,810.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,214315.9689,169387.7599,181858.6029,204600.1886,244718.1821,249529.802,200586.6456,290065.5852,288523.0866,17.8950458677694,17.5172691922725,0.37777667549685,0.0375559400014219,0.172923443358063,"up",1.51168299795647
"PC 38:4","Com_9764_pos","PC 38:4","C46 H84 N O8 P",831.57361,9.951,832.58089,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",2597721.299,2561528.016,3406072.685,3471431.169,1193834.841,1183152.696,2349896.827,632837.0892,557691.5105,20.2688707024632,21.4323554194006,-1.16348471693738,0.0395821086247908,0.176517294614072,"down",1.2764593993124
"PC 16:1_21:2","Com_9827_pos","PC 16:1_21:2","C45 H84 N O8 P",797.59089,11.756,798.59816,"No results","Full match","No results",NA,NA,NA,NA,91758.49157,84719.04576,432112.2027,94296.0293200001,125554.421,111855.3064,132872.4346,93488.7384999999,77778.74911,16.6689020956326,17.1923330735502,-0.523430977917652,0.565892434597496,0.619912945180736,"stable",0.773524840811475
"PC O-38:7","Com_9839_pos","PC O-38:7","C46 H80 N O7 P",789.55998,11.093,790.56726,"No results","Invalid mass","No results",NA,NA,NA,NA,270916.3635,279207.7258,234515.9648,292919.6823,1210952.202,1600407.392,991391.308699999,392090.3397,251849.9955,19.2366651174112,17.9925979864984,1.2440671309128,0.0445067382538477,0.185570484086208,"up",1.25127840540926
"PC 38:6","Com_9844_pos","PC 38:6","C46 H80 N O8 P",827.54154,10.622,828.54882,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",2922824.471,2740209.002,2041732.234,338051.821,3720354.236,3509256.092,360566.4707,338522.8787,148081.1477,19.3235758753108,21.2753828361806,-1.9518069608698,0.0590744097398227,0.213314119882838,"stable",1.17447168872559
"N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","Com_9900_pos","N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","C14 H15 F N2 O S",278.09245,6.443,279.09973,"Invalid mass","No results","No results",NA,NA,NA,NA,1136433.631,830927.931400001,737365.3053,1078440.626,1027247.833,963378.936800001,1179391.724,981603.408900001,379183.5314,19.7492568486586,19.7574886131345,-0.00823176447590512,0.979531602042409,0.738434799289278,"stable",0.0180482963206451
"Coenzyme Q2","Com_9908_pos","Coenzyme Q2","C19 H26 O4",318.1816,6.664,319.18887,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","Ubiquinones",550023.6227,403694.3133,504943.0415,519056.7672,599660.355,456156.3667,765672.2235,635796.8105,574157.540899999,19.1556914286873,18.879266309172,0.276425119515302,0.168908009577473,0.338455325195025,"stable",1.13182090209575
"PC 17:0_18:3","Com_9914_pos","PC 17:0_18:3","C43 H80 N O8 P",769.55691,10.95,770.56418,"No results","Invalid mass","No results",NA,NA,NA,NA,4983057.413,2128905.79,1782427.45,1702569.555,619189.911999999,1579635.672,1800201.464,1111614.741,796677.3646,20.1663422684258,21.3452307894019,-1.17888852097606,0.10149060712112,0.26728424925714,"stable",1.49960359801166
"LysoPC 20:2","Com_9921_pos","LysoPC 20:2","C28 H54 N O7 P",547.36512,9.987,548.3724,"No results","No results","Full match",NA,NA,NA,NA,266557.2119,385295.6465,672091.206799999,793160.754000001,384502.7414,499461.6322,434365.4775,887422.4124,1613362.08,19.3648921107296,18.6459965175495,0.718895593180051,0.214423229177045,0.387317696615859,"stable",1.00879243822103
"Pilocarpine","Com_9960_pos","Pilocarpine","C11 H16 N2 O2",208.12298,6.943,209.13026,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",1364865.338,1116699.356,1178161.673,1410750.28,1707705.508,2169891.18,1675375.558,1495930.986,661570.9955,20.4508419985183,20.213080893077,0.237761105441344,0.385796767969358,0.526496516765467,"stable",0.54310441738399
"PC O-31:0","Com_9964_pos","PC O-31:0","C39 H80 N O7 P",705.56626,11.273,706.57354,"No results","Full match","No results",NA,NA,NA,NA,193432.7956,190889.0058,198332.9416,203629.3142,247893.994,230405.5256,387691.3295,207351.6249,187859.3511,17.8523879166269,17.5671373908561,0.285250525770795,0.122720822357592,0.288956661580139,"stable",0.956577979407342
"LPC 15:1-SN1","Com_10059_pos","LPC 15:1-SN1","C23 H46 N O7 P",479.30231,9.99,480.30951,"No results","Full match","Full match",NA,NA,NA,NA,210423.1967,213421.2485,209996.6268,336355.2758,239761.8475,251695.4028,881058.578,505035.1009,1208761.455,18.8453648274896,17.6887617169385,1.15660311055106,0.0326578862150602,0.163188758575411,"up",1.33547854314352
"12(S)-HETE","Com_10070_pos","12(S)-HETE","C20 H32 O3",320.23496,6.804,343.22409,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",944552.3351,423906.6298,470571.7111,666248.6845,443873.7962,423409.8782,408170.2855,393962.0553,1434482.08,19.0792989963931,19.1289044273482,-0.0496054309551432,0.920067179624715,0.72615901180947,"stable",0.0837634421935019
"PC O-34:3","Com_10315_pos","PC O-34:3","C42 H80 N O7 P",741.56777,11.571,742.57505,"No results","Full match","No results",NA,NA,NA,NA,903624.079899999,780090.2443,968350.9583,509387.233599999,584670.6679,757956.7468,775960.709100001,870452.1997,463289.1058,19.2943344706235,19.7479383957422,-0.453603925118767,0.0366840440679419,0.1713040540669,"down",1.33113083483024
"15-OxoEDE","Com_10468_pos","15-OxoEDE","C20 H34 O3",304.24021,8.354,305.24748,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",614075.418300001,468996.2899,718215.476899999,330409.4114,472605.0803,493850.9922,519089.0864,369919.0987,571082.6833,18.7839500261657,19.1737768426668,-0.389826816501042,0.148604457939427,0.317931155085647,"stable",1.24611216767933
"LSD-d3","Com_10493_pos","LSD-d3","C20 H22 [2]H3 N3 O",326.22293,9.395,327.23021,"Invalid mass","No results","No results",NA,NA,NA,NA,371719.6196,121625.9955,569049.3845,611899.0376,496197.1637,919431.605600001,1034858.531,876503.953699999,1868741.059,19.751651541649,18.1713805781367,1.58027096351222,0.124924209800193,0.290945784718572,"stable",1.57773190661624
"PC O-38:9","Com_10522_pos","PC O-38:9","C46 H76 N O7 P",785.52587,11.639,786.53314,"No results","Invalid mass","No results",NA,NA,NA,NA,203924.72,97149.1664300001,149984.1088,106709.88,139223.5036,247559.2651,563063.5676,193697.9333,160049.7658,17.6103900446294,17.1333470894295,0.477042955199895,0.340883047037154,0.495578658169239,"stable",0.699654470721841
"PC O-39:8","Com_10540_pos","PC O-39:8","C47 H80 N O7 P",801.55925,10.146,802.56652,"No results","Invalid mass","No results",NA,NA,NA,NA,286431.5221,118174.0102,415007.0068,633417.6079,85970.6026999999,94858.16302,83684.52722,82572.3171800001,63124.90551,16.8049671851848,17.8803867234529,-1.07541953826806,0.199084514991333,0.371765717895613,"stable",0.990928016706222
"PC O-34:7","Com_10573_pos","PC O-34:7","C42 H72 N O7 P",733.50109,10.936,734.50836,"No results","Full match","No results",NA,NA,NA,NA,1228601.534,425140.9418,234108.6414,1093292.745,1553907.946,1886653.329,2761693.181,606984.8335,1114470.667,20.3619109386598,18.920995331891,1.44091560676877,0.162102001597341,0.331871677121853,"stable",1.43191833625685
"LPC 30:1","Com_10604_pos","LPC 30:1","C38 H76 N O7 P",711.51573,9.517,712.52301,"No results","Invalid mass","No results",NA,NA,NA,NA,1632238.779,2549365.263,1958229.238,1036310.331,1690244.169,3157186.603,2530769.833,414584.5208,397921.1647,20.1327679523322,20.9404151952346,-0.807647242902409,0.196406219306889,0.368941733712825,"stable",0.808890154957789
"PC O-29:1","Com_10629_pos","PC O-29:1","C37 H74 N O7 P",675.52025,10.668,676.52752,"No results","Full match","No results",NA,NA,NA,NA,961072.260799999,458942.3173,668796.2134,1061592.004,3278809.96,2494864.395,1738023.094,402712.7634,853756.7209,20.3274903004596,19.3444819495621,0.983008350897457,0.115871657869092,0.282484339910726,"stable",1.0463561894562
"4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","Com_10714_pos","4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","C12 H14 O3",206.09257,6.407,224.12656,"Invalid mass","No results","No results",NA,NA,NA,NA,1003523.006,482671.4034,882331.965599999,829424.8257,879685.569500001,1168822.075,1254796.567,1207315.516,760866.5544,19.9274468877848,19.5227620388952,0.404684848889605,0.341139278857113,0.495766491196003,"stable",1.04963090305886
"PC 19:2_20:5","Com_10762_pos","PC 19:2_20:5","C47 H80 N O8 P",817.55998,10.773,818.56726,"No results","Full match","No results",NA,NA,NA,NA,1490727.287,1339414.193,925276.428599999,1559408.023,2216531.286,1518562.909,467836.2005,475720.803,464966.6987,19.7848136671412,20.2267601893989,-0.441946522257709,0.386699408929676,0.527079076526489,"stable",0.55639643910269
"PC 19:0_19:1","Com_10764_pos","PC 19:0_19:1","C46 H90 N O8 P",815.63719,10.552,816.64447,"No results","Full match","No results",NA,NA,NA,NA,2835225.821,2114773.304,3077470.681,1858771.202,2182530.413,2341446.686,1176214.066,602950.6715,284009.9666,20.0875730925117,21.3334724960641,-1.24589940355241,0.0538144668528363,0.204197727824939,"stable",1.19931116075274
"3-Hydroxy-3-methylbutanoic acid","Com_10815_pos","3-Hydroxy-3-methylbutanoic acid","C5 H10 O3",118.06315,6.708,119.07046,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",147253.4513,139355.1289,143054.992,131810.223,268434.4128,140627.184,726480.6989,195116.4624,118181.6253,17.6731693285327,17.1275196049578,0.545649723574897,0.231711352801067,0.403670507249787,"stable",0.73418234369901
"PC O-32:1","Com_10845_pos","PC O-32:1","C40 H80 N O7 P",717.56001,10.421,718.56729,"No results","Invalid mass","No results",NA,NA,NA,NA,799118.904900001,1141622.806,1514693,838280.479600001,295869.0265,2433561.118,270834.289,261086.6482,204913.4861,18.7920309464124,20.087099758225,-1.29506881181264,0.0786385584797511,0.240661955136609,"stable",1.11090736459313
"PC O-31:1","Com_10916_pos","PC O-31:1","C39 H78 N O7 P",703.55181,9.094,704.55908,"No results","Full match","No results",NA,NA,NA,NA,282568.1404,369637.4027,179008.7466,616093.101399999,298530.0027,918358.9164,1923210.963,206551.2877,892695.6115,19.2546731284952,18.0178870207138,1.23678610778133,0.0659874125303011,0.22403451174057,"stable",1.19454252137326
"PE 17:1_17:1","Com_11069_pos","PE 17:1_17:1","C39 H74 N O8 P",715.51609,9.58,716.52337,"No results","Full match","No results",NA,NA,NA,NA,366912.2048,419611.5665,184202.7586,209276.7571,343501.7487,976992.3176,677016.781,241961.1235,395983.7655,18.6352212901889,18.2182351437027,0.416986146486192,0.446000898301202,0.562446169129114,"stable",0.593454248073427
"Estradiol","Com_11082_pos","Estradiol","C18 H24 O2",272.17766,8.129,273.18493,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",144305.4809,125534.5576,113258.479,91273.5384000001,76422.0928599999,74947.65539,139793.5677,3855213.251,137279.6654,17.4885471697274,16.9552503830166,0.533296786710849,0.578010406455215,0.624892409328429,"stable",0.337083518773019
"PC O-40:7","Com_11088_pos","PC O-40:7","C48 H84 N O7 P",817.59424,10.481,818.60152,"No results","Invalid mass","No results",NA,NA,NA,NA,286613.2587,253285.918,387691.091,412488.8018,432666.6498,277455.3138,277489.2218,264426.6815,210930.4353,18.2066293208709,18.2145670752163,-0.00793775434535604,0.975388478572855,0.737615278222438,"stable",0.024781766213252
"Deoxyadenosine","Com_11104_pos","Deoxyadenosine","C10 H13 N5 O3",251.10207,3.788,252.10934,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","Purine 2'-deoxyribonucleosides",95541.23671,385194.1919,747439.0337,64413.95025,72253.27365,68133.8279399999,66009.3522999999,64184.30837,51319.28969,15.9665789904774,18.20355291258,-2.23697392210254,0.123982787831266,0.290101227956688,"stable",1.82435256825634
"4-(pentyloxy)benzene-1-carbohydrazide","Com_11272_pos","4-(pentyloxy)benzene-1-carbohydrazide","C12 H18 N2 O2",222.13531,7.019,261.09869,"Invalid mass","No results","No results",NA,NA,NA,NA,108334.5912,101530.1964,130981.6252,99295.6588300001,133605.4987,236412.0424,370783.5358,105254.6866,108305.6445,17.2310830661889,16.7852295654583,0.445853500730603,0.230393829922294,0.402465291512262,"stable",0.750278400059376
"Progesterone","Com_11287_pos","Progesterone","C21 H30 O2",314.22505,7.263,315.23233,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",139598.3143,174440.1657,198606.3402,1933510.559,147553.7538,309945.4044,150266.3217,295062.7052,382941.6722,18.3683193783331,17.3676156297502,1.00070374858285,0.134637953343347,0.302120740729324,"stable",0.930031459327683
"2-Methylpentanedioic acid","Com_11311_pos","2-Methylpentanedioic acid","C6 H10 O4",146.05831,10.415,147.06584,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",285538.3933,302038.7178,302334.4462,361306.5532,422706.3468,332689.8426,389290.2926,426628.7171,281139.1855,18.4783353106169,18.1778283413695,0.300506969247383,0.02286869011214,0.137738895983177,"up",1.40396814122514
"Minocycline","Com_26_pos","Minocycline","C23 H27 N3 O7",457.18552,5.39,229.60009,"Full match","No results","No results","Phenylpropanoids and polyketides","Tetracyclines","Not available","Tetracyclines",3113440.801,3569355.987,2937321.487,3384484.268,3875073.515,3144366.668,42539268.45,31767948.48,1619165.308,22.675135698795,21.6077935088549,1.06734218994003,0.240058425895774,0.41115692244107,"stable",0.721476354584387
"N-Acetyl-aspartic acid","Com_40_pos","N-Acetyl-aspartic acid","C6 H9 N O5",175.04833,1.917,176.05563,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Aspartic acid and derivatives",2388929780,2152551762,1791034801,1986984653,1967702059,1817924706,835074807.299999,2438612241,2018480903,30.7088016254871,30.9650881034311,-0.256286477943956,0.345088579346907,0.498643968228185,"stable",0.616200372113305
"Acetylcysteine","Com_46_pos","Acetylcysteine","C5 H9 N O3 S",163.03056,1.93,164.03784,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",3878086.284,7556395.231,1590918.773,7485531.475,11408917.12,2478089.581,4207864.198,2653487.668,12639398.9,22.4092780675217,21.7792029838317,0.630075083690016,0.464805623618367,0.572582129409052,"stable",0.670365807517819
"Cys-Gly","Com_88_pos","Cys-Gly","C5 H10 N2 O3 S",178.04143,1.899,162.02216,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",19611858.43,71706419.15,387339140.6,252770103.9,478230823.2,19893966.79,4662282.25,14381477.45,509457279.5,25.9744849206205,26.2832813025517,-0.308796381931213,0.864581666360019,0.713617850778613,"stable",0.133365842765028
"7-Hydroxy-3,4-dihydrocarbostyril","Com_153_pos","7-Hydroxy-3,4-dihydrocarbostyril","C9 H9 N O2",163.06355,5.266,146.06027,"No results","No results","Full match","Organoheterocyclic compounds","Quinolines and derivatives","Quinolones and derivatives","Hydroquinolones",282272307.5,279948684.1,262117019,339030178.3,301298982.6,314774807.4,437169153.5,312159597.4,361295961.3,28.3471891157604,28.0329117682275,0.314277347532844,0.0104218388206859,0.0945246616422506,"up",1.55328053242847
"gamma-Glutamylleucine","Com_208_pos","gamma-Glutamylleucine","C11 H20 N2 O5",260.13774,5.411,261.14502,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",249642895.3,223519853.7,259525346.1,214247283.9,211337797,189492150,240853351,171172190.1,242318378,27.645670252816,27.8608061838758,-0.21513593105983,0.0768303330371869,0.238489102935546,"stable",1.21137457571088
"(5-L-Glutamyl)-L-Amino Acid","Com_309_pos","(5-L-Glutamyl)-L-Amino Acid","C8 H14 N2 O5",218.09052,1.776,219.0978,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",363766525.7,326172956.6,282761517.1,179028417.8,263092314.8,191313124.5,372578635.5,185228565.6,264440311,27.8023392985148,28.2648366755032,-0.462497376988392,0.0531962184166375,0.203064964918025,"stable",1.24558921609594
"Adenosine diphosphate (ADP)","Com_355_pos","Adenosine diphosphate (ADP)","C10 H15 N5 O10 P2",427.02992,1.828,428.03719,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside diphosphates",1175737885,603983809.8,894830686.799999,919982969.400001,1415867467,1357640784,732695233.800001,860293581.9,1117453644,29.9501642201875,29.6792978161698,0.27086640401761,0.45300199161891,0.566275518863235,"stable",0.734947129314842
