"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","MV4_11_WT_1","MV4_11_WT_2","MV4_11_WT_3","MV4_11_6w_1","MV4_11_6w_2","MV4_11_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Hydrocortisone acetate","Com_8317_pos","Hydrocortisone acetate","C23 H32 O6",404.22129,9.917,427.21056,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",270493.4484,271083.3412,373158.4349,335190.8239,298121.1526,814209.948799999,18.7250678901336,18.2010132766904,0.524054613443258,0.227754024360834,0.289558207213578,"stable",0.882999041383108
"PC 16:1_17:2","Com_8330_pos","PC 16:1_17:2","C41 H76 N O8 P",741.52955,11.805,742.53682,"No results","Full match","No results",NA,NA,NA,NA,2741982.381,3199217.556,3807890.995,442262.0594,2608068.264,1362582.805,20.1490015442357,21.6188787642034,-1.46987721996771,0.161271346739887,0.254767351882823,"stable",1.28679370565181
"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole","Com_8333_pos","4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole","C11 H12 O3",192.07671,5.834,210.11063,"Invalid mass","No results","No results",NA,NA,NA,NA,1320083.487,1425925.457,1774458.162,2342783.677,1935890.928,1062760.3,20.6879144558769,20.5115373350074,0.176377120869549,0.744213810105006,0.453359671926531,"stable",0.433037820421945
"PC O-33:6","Com_8372_pos","PC O-33:6","C41 H72 N O7 P",721.4985,8.792,722.50578,"No results","Invalid mass","No results",NA,NA,NA,NA,444738.48,197148.7272,2040954.038,258995.4655,354703.6299,4189404.579,19.4723785555779,19.104111614689,0.368266940888891,0.588507104970937,0.39632370291026,"stable",0.210499288333773
"(2E,4E)-N-[2-(4-hydroxyphenyl)ethyl]dodeca-2,4-dienamide","Com_8382_pos","(2E,4E)-N-[2-(4-hydroxyphenyl)ethyl]dodeca-2,4-dienamide","C20 H29 N O2",315.21801,7.284,316.22529,"Invalid mass","No results","No results",NA,NA,NA,NA,2195304.755,1783359.572,1292958,2188528.778,3348328.684,3791333.034,21.5302711357995,20.7114666559001,0.81880447989948,0.211473570334525,0.281225008177916,"stable",1.44649877829478
"Monolaurin","Com_8404_pos","Monolaurin","C15 H30 O4",274.21491,7.916,297.20415,"Full match","No results","No results",NA,NA,NA,NA,2406738.75,2491278.528,2198563.64,2247537.219,1185588.437,2664856.992,20.8742373702489,21.1717442913193,-0.297506921070429,0.536201134412418,0.381382171391571,"stable",0.70749535009299
"PC 20:3_22:6","Com_8430_pos","PC 20:3_22:6","C50 H82 N O8 P",855.57669,10.696,856.58397,"No results","Full match","No results",NA,NA,NA,NA,2811008.973,3263166.241,2023020.695,1336405.793,411755.5328,201833.0192,18.8747193030802,21.336192444085,-2.46147314100481,0.0724483878952245,0.230549120416596,"stable",1.54025931519366
"23-Norcholic acid","Com_8475_pos","23-Norcholic acid","C23 H38 O5",394.27028,9.831,395.27756,"No results","No results","Full match",NA,NA,NA,NA,183647.7214,176225.6931,322452.2794,208724.2618,205152.157,1735707.152,18.6815552351446,17.7374574556058,0.944097779538851,0.331258495891696,0.330968750864623,"stable",0.752734999086853
"Cholesterol","Com_8487_pos","Cholesterol","C27 H46 O",386.35537,11.347,387.36265,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Cholestane steroids","Cholesterols and derivatives",308920.5638,678560.2667,980245.408299999,860286.273799999,1391858.582,1119507.04,20.0724902227736,19.1705924222438,0.901897800529802,0.139321643295566,0.248558167391617,"stable",1.19876046757476
"4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one","Com_8498_pos","4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one","C15 H16 O4",298.06408,4.605,299.07136,"Invalid mass","No results","No results",NA,NA,NA,NA,2598773.088,3281397.465,564316.1832,5817558.625,5813047.217,457670.4119,21.2489317032891,20.6871407866413,0.561790916647723,0.332260404812243,0.331294011856048,"stable",0.350003114542827
"Lysopc 16:2 (2N Isomer)","Com_8549_pos","Lysopc 16:2 (2N Isomer)","C24 H46 N O7 P",491.30221,8.44,492.3095,"No results","No results","Full match",NA,NA,NA,NA,992997.122000001,1104687.281,1032665.566,202110.0835,2463177.094,2315992.686,20.0000233226417,19.991526093037,0.00849722960474963,0.994787006801835,0.52575094992763,"stable",0.00661688307283188
"PC O-38:6","Com_8550_pos","PC O-38:6","C46 H82 N O7 P",791.58891,10.957,792.59619,"No results","Invalid mass","No results",NA,NA,NA,NA,2000323.96,2177318.401,640056.8021,246549.8718,987196.170799999,2215749.802,19.6346202679063,20.4245878737583,-0.789967605851949,0.62943845249118,0.412266032470498,"stable",0.632677920774054
"PE 20:3_20:4","Com_8632_pos","PE 20:3_20:4","C45 H76 N O8 P",789.52532,11.304,790.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,79890.74234,424849.211700001,84120.35782,93434.4641099999,88066.57139,630946.0821,17.4017104187239,17.1141664810422,0.287543937681626,0.865226072911723,0.490890306578119,"stable",0.216060414243537
"Stearoyl Ethanolamide","Com_8726_pos","Stearoyl Ethanolamide","C20 H41 N O2",327.3139,10.453,328.32101,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","N-acylethanolamines",551461.5971,482284.9726,856013.150199999,752697.8655,737161.3644,1329489.448,19.7852577282063,19.2199002211888,0.56535750701757,0.0105922919904987,0.193850773160442,"up",1.11554196131251
"Prostaglandin B2","Com_8735_pos","Prostaglandin B2","C20 H30 O4",334.21443,6.827,335.2218,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3305902.005,2123161.225,4180590.124,4054040.724,3718856.95,3382175.959,21.8222924205778,21.5565567337581,0.265735686819692,0.496008252287261,0.37313627938111,"stable",0.757414050450414
"LPC 38:6","Com_8767_pos","LPC 38:6","C46 H82 N O7 P",813.56183,10.857,814.56911,"No results","Invalid mass","No results",NA,NA,NA,NA,1480989.888,1035980.82,704868.4119,8239708.44,3254299.906,1139209.626,21.5758931500249,19.9692302167654,1.60666293325946,0.0893058003203143,0.232112513578198,"stable",1.24771101421671
"PC 19:2_18:3","Com_8790_pos","PC 19:2_18:3","C45 H80 N O8 P",1587.11692,10.519,794.56573,"No results","Invalid mass","No results",NA,NA,NA,NA,9719463.617,11037159.31,10737615.86,9062306.02499999,3537317.728,2534656.85,22.0463433906632,23.3214937336329,-1.27515034296967,0.167787477954289,0.256514496818561,"stable",1.39843114949164
"Deoxyguanosine","Com_8844_pos","Deoxyguanosine","C10 H13 N5 O4",267.09706,0.513,268.1043,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine deoxyribonucleotides","Purine 2'-deoxyribonucleoside monophosphates",4496567.547,4359567.828,4574566.21,5190554.13200001,5338416.312,4173855.853,22.2161289559419,22.093783306042,0.122345649899938,0.444958964374922,0.36188105828065,"stable",0.875237081868594
"PC O-37:7","Com_8859_pos","PC O-37:7","C45 H78 N O7 P",775.54527,10.411,776.55255,"No results","Invalid mass","No results",NA,NA,NA,NA,615284.8106,1133855.184,742016.0686,1212906.379,411477.6972,516793.0786,19.2799062331882,19.6149302386381,-0.335024005449888,0.683880006120931,0.432501782026569,"stable",0.547036430613753
"LPC 40:7","Com_8925_pos","LPC 40:7","C48 H84 N O7 P",839.58012,11.271,840.5874,"No results","Invalid mass","No results",NA,NA,NA,NA,672968.666700001,1379542.382,1990674.498,1675899.184,621995.6759,316936.6906,19.3989613727585,20.2269213559121,-0.827959983153651,0.548336616245965,0.384154044797405,"stable",0.821996168769366
"PE 20:3_20:3","Com_8944_pos","PE 20:3_20:3","C45 H78 N O8 P",791.55071,9.883,792.55798,"No results","Invalid mass","No results",NA,NA,NA,NA,2650775.754,2326416.916,2018788.251,1653473.51,901352.420299999,2295193.773,20.5229949337509,21.1442398655822,-0.621244931831242,0.300925979116885,0.320452025636161,"stable",1.11633991134784
"PC O-40:10","Com_8979_pos","PC O-40:10","C48 H78 N O7 P",811.53595,11.608,812.54323,"No results","Invalid mass","No results",NA,NA,NA,NA,1067181.604,1573010.033,2140916.173,3040663.678,431598.3306,329787.2314,19.5288201987508,20.5467558639483,-1.01793566519752,0.511852912423892,0.376422581809644,"stable",0.807068139605761
"D-Gluconic acid","Com_9129_pos","D-Gluconic acid","C6 H12 O7",196.05806,1.141,219.04697,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Gluconolactones",614624.511599999,555524.3024,539308.4511,534866.5019,486777.1992,407096.3568,18.8522440597602,19.1178624648757,-0.265618405115507,0.0631584752255241,0.22934539225289,"stable",1.32890283936062
"PI 38:3","Com_9137_pos","PI 38:3","C47 H85 O13 P",910.55518,11.282,911.56245,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",347904.1072,351010.4456,368089.2716,405090.3335,410499.3277,337879.8286,18.5470183886082,18.439726933096,0.107291455512186,0.450768296872185,0.363253102061041,"stable",0.917242803964398
"Lysopc 20:4","Com_9388_pos","Lysopc 20:4","C28 H50 N O7 P",543.33324,8.932,544.34048,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",552575.6114,814106.5981,1541595.727,343732.3612,275002.9896,812853.053,18.6975496583583,19.7555545320247,-1.05800487366646,0.0566174201159224,0.228271571955907,"stable",1.17624545517176
"U-44069","Com_9411_pos","U-44069","C21 H34 O4",332.23495,9.17,315.23181,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",598045.705899999,630534.984899999,5259992.717,1737971.436,3452031.557,8667479.728,21.8317227631719,20.2609141624426,1.5708086007293,0.0882258891533461,0.232029742578878,"stable",0.995122464635978
"PE 18:0_20:5","Com_9412_pos","PE 18:0_20:5","C43 H76 N O8 P",765.52983,8.244,766.53711,"No results","Full match","No results",NA,NA,NA,NA,7669349.088,8132705.697,4205350.61,8322068.216,2741762.214,3478266.632,22.0350399354739,22.6099237800806,-0.574883844606706,0.376388551693803,0.344414326991986,"stable",0.828921422311201
"TKK","Com_9415_pos","TKK","C16 H33 N5 O5",375.25306,11.519,376.26034,"Invalid mass","No results","No results",NA,NA,NA,NA,267126.6163,262192.9204,601599.1239,180114.7712,283832.1191,164647.9287,17.6340867149219,18.4086254509097,-0.77453873598785,0.314605749423493,0.325361447555821,"stable",1.18655233670454
"1-Methylguanine","Com_9490_pos","1-Methylguanine","C6 H7 N5 O",165.06513,2.148,166.07241,"No results","No results","Full match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-oxopurines",1722334.567,1787290.635,1722844.545,833844.3881,953587.7458,581820.8882,19.560880128385,20.7338793027371,-1.17299917435201,0.0280479682775366,0.218225433771785,"down",1.73967134679436
"2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","Com_9509_pos","2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","C22 H30 O3",360.22814,8.329,361.23523,"Invalid mass","No results","No results",NA,NA,NA,NA,1962929.385,1066442.938,1983204.353,1378853.692,2362573.022,1025093.4,20.5114297921205,20.6161180328708,-0.104688240750303,0.884926898860462,0.496517907868765,"stable",0.209191376509312
"PC 36:1","Com_9573_pos","PC 36:1","C44 H86 N O8 P",809.58721,10.791,810.59448,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",2640395.747,2482027.081,3379983.159,1270411.938,589267.0301,277409.6865,19.1756952018464,21.4213316007041,-2.24563639885774,0.0939208708663561,0.232445387458124,"stable",1.60341374812174
"PC O-38:4","Com_9609_pos","PC O-38:4","C46 H86 N O7 P",795.61034,11.605,796.61761,"No results","Full match","No results",NA,NA,NA,NA,410634.613,807587.9429,874090.858000001,974071.388500001,542091.5754,347562.9058,19.1162532118677,19.3360597613345,-0.219806549466838,0.800831004290651,0.471584727643026,"stable",0.361360288080649
"EMK","Com_9611_pos","EMK","C16 H30 N4 O6 S",406.18282,5.373,407.1901,"Invalid mass","No results","No results",NA,NA,NA,NA,1488306.882,1073337.869,1362879.681,568718.3837,664914.3193,5560897.80999999,20.289016743654,20.3057134095618,-0.0166966659077588,0.988673373594833,0.524213640366708,"stable",0.014441138105215
"Phenylpropiolic acid","Com_9648_pos","Phenylpropiolic acid","C9 H6 O2",146.03639,6.641,293.07867,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Not available","Benzene and substituted derivatives",4419234.753,4206211.469,2344664.994,4392080.001,4146951.983,2447279.718,21.7576134636256,21.7468018223782,0.0108116412474288,0.71498888400894,0.443451312667812,"stable",0.0251506998198811
"2-hydroxy-3,6-diphenylcyclohexyl acetate","Com_9675_pos","2-hydroxy-3,6-diphenylcyclohexyl acetate","C20 H22 O3",294.18434,5.8,333.14783,"Invalid mass","No results","No results",NA,NA,NA,NA,2201482.664,2287380.289,36067768.18,1313820.197,1292952.002,30179896.77,21.8248860807537,22.4331718939279,-0.608285813174202,0.0752628257545957,0.230857164526737,"stable",0.276081988453211
"PC O-40:11","Com_9677_pos","PC O-40:11","C48 H76 N O7 P",809.52532,11.554,810.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,214315.9689,169387.7599,181858.6029,200586.6456,290065.5852,288523.0866,17.9660709609041,17.5172691922725,0.448801768631576,0.243099545267042,0.296768666622937,"stable",1.37363771786567
"PC 38:4","Com_9764_pos","PC 38:4","C46 H84 N O8 P",831.57361,9.951,832.58089,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",2597721.299,2561528.016,3406072.685,2349896.827,632837.0892,557691.5105,19.8415827998277,21.4323554194006,-1.59077261957282,0.165623328757226,0.255946863273566,"stable",1.4100682633297
"PC 16:1_21:2","Com_9827_pos","PC 16:1_21:2","C45 H84 N O8 P",797.59089,11.756,798.59816,"No results","Full match","No results",NA,NA,NA,NA,91758.49157,84719.04576,432112.2027,132872.4346,93488.7384999999,77778.74911,16.5930918981535,17.1923330735502,-0.599241175396699,0.590557032368839,0.396922054685788,"stable",0.650813788464709
"PC O-38:7","Com_9839_pos","PC O-38:7","C46 H80 N O7 P",789.55998,11.093,790.56726,"No results","Invalid mass","No results",NA,NA,NA,NA,270916.3635,279207.7258,234515.9648,991391.308699999,392090.3397,251849.9955,18.8140422789561,17.9925979864984,0.821444292457713,0.265615369594848,0.306366823990651,"stable",1.06063687724035
"PC 38:6","Com_9844_pos","PC 38:6","C46 H80 N O8 P",827.54154,10.622,828.54882,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",2922824.471,2740209.002,2041732.234,360566.4707,338522.8787,148081.1477,18.0016093304074,21.2753828361806,-3.27377350577326,0.00604900860858433,0.173871559881725,"down",1.78703476584292
"N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","Com_9900_pos","N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","C14 H15 F N2 O S",278.09245,6.443,279.09973,"Invalid mass","No results","No results",NA,NA,NA,NA,1136433.631,830927.931400001,737365.3053,1179391.724,981603.408900001,379183.5314,19.5356430199619,19.7574886131345,-0.221845593172603,0.612103073026037,0.405516126641019,"stable",0.372262293160801
"Coenzyme Q2","Com_9908_pos","Coenzyme Q2","C19 H26 O4",318.1816,6.664,319.18887,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","Ubiquinones",550023.6227,403694.3133,504943.0415,765672.2235,635796.8105,574157.540899999,19.3185535901666,18.879266309172,0.439287280994556,0.0850291240068943,0.231772775949627,"stable",1.43127965264497
"PC 17:0_18:3","Com_9914_pos","PC 17:0_18:3","C43 H80 N O8 P",769.55691,10.95,770.56418,"No results","Invalid mass","No results",NA,NA,NA,NA,4983057.413,2128905.79,1782427.45,1800201.464,1111614.741,796677.3646,20.1558628133083,21.3452307894019,-1.18936797609357,0.0163604628008342,0.205427287089266,"down",1.33545449045036
"LysoPC 20:2","Com_9921_pos","LysoPC 20:2","C28 H54 N O7 P",547.36512,9.987,548.3724,"No results","No results","Full match",NA,NA,NA,NA,266557.2119,385295.6465,672091.206799999,434365.4775,887422.4124,1613362.08,19.7031500686337,18.6459965175495,1.05715355108414,0.0269606196441596,0.217460573361402,"up",1.14598335403516
"Pilocarpine","Com_9960_pos","Pilocarpine","C11 H16 N2 O2",208.12298,6.943,209.13026,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",1364865.338,1116699.356,1178161.673,1675375.558,1495930.986,661570.9955,20.1747339162258,20.213080893077,-0.0383469768511233,0.93216000290249,0.509516561029526,"stable",0.0822755208716014
"PC O-31:0","Com_9964_pos","PC O-31:0","C39 H80 N O7 P",705.56626,11.273,706.57354,"No results","Full match","No results",NA,NA,NA,NA,193432.7956,190889.0058,198332.9416,387691.3295,207351.6249,187859.3511,17.9151873925246,17.5671373908561,0.348050001668486,0.40500108728178,0.351826094436525,"stable",0.86838920110675
"LPC 15:1-SN1","Com_10059_pos","LPC 15:1-SN1","C23 H46 N O7 P",479.30231,9.99,480.30951,"No results","Full match","Full match",NA,NA,NA,NA,210423.1967,213421.2485,209996.6268,881058.578,505035.1009,1208761.455,19.6333335608418,17.6887617169385,1.94457184390329,0.0352604094163351,0.222188944954705,"up",1.73145823055463
"12(S)-HETE","Com_10070_pos","12(S)-HETE","C20 H32 O3",320.23496,6.804,343.22409,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",944552.3351,423906.6298,470571.7111,408170.2855,393962.0553,1434482.08,19.2262024350552,19.1289044273482,0.0972980077070105,0.916384912565557,0.50525051986494,"stable",0.126131570816966
"PC O-34:3","Com_10315_pos","PC O-34:3","C42 H80 N O7 P",741.56777,11.571,742.57505,"No results","Full match","No results",NA,NA,NA,NA,903624.079899999,780090.2443,968350.9583,775960.709100001,870452.1997,463289.1058,19.3728609532727,19.7479383957422,-0.375077442469546,0.40807658159286,0.352578322440502,"stable",0.994449618115585
"15-OxoEDE","Com_10468_pos","15-OxoEDE","C20 H34 O3",304.24021,8.354,305.24748,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",614075.418300001,468996.2899,718215.476899999,519089.0864,369919.0987,571082.6833,18.8686043354225,19.1737768426668,-0.305172507244237,0.0105193638935424,0.19364538435888,"down",0.933129435466637
"LSD-d3","Com_10493_pos","LSD-d3","C20 H22 [2]H3 N3 O",326.22293,9.395,327.23021,"Invalid mass","No results","No results",NA,NA,NA,NA,371719.6196,121625.9955,569049.3845,1034858.531,876503.953699999,1868741.059,20.1853461493079,18.1713805781367,2.01396557117121,0.0414490875354888,0.224557063777855,"up",1.49051864014278
"PC O-38:9","Com_10522_pos","PC O-38:9","C46 H76 N O7 P",785.52587,11.639,786.53314,"No results","Invalid mass","No results",NA,NA,NA,NA,203924.72,97149.1664300001,149984.1088,563063.5676,193697.9333,160049.7658,17.9848494519784,17.1333470894295,0.851502362548946,0.168604557279719,0.256725659293112,"stable",1.02066145945754
"PC O-39:8","Com_10540_pos","PC O-39:8","C47 H80 N O7 P",801.55925,10.146,802.56652,"No results","Invalid mass","No results",NA,NA,NA,NA,286431.5221,118174.0102,415007.0068,83684.52722,82572.3171800001,63124.90551,16.2106551849126,17.8803867234529,-1.66973153854033,0.119972585741291,0.24273298300172,"stable",1.54293486655111
"PC O-34:7","Com_10573_pos","PC O-34:7","C42 H72 N O7 P",733.50109,10.936,734.50836,"No results","Full match","No results",NA,NA,NA,NA,1228601.534,425140.9418,234108.6414,2761693.181,606984.8335,1114470.667,20.2321165916285,18.920995331891,1.31112125973755,0.122458953287936,0.243567498741801,"stable",1.05547055666484
"LPC 30:1","Com_10604_pos","LPC 30:1","C38 H76 N O7 P",711.51573,9.517,712.52301,"No results","Invalid mass","No results",NA,NA,NA,NA,1632238.779,2549365.263,1958229.238,2530769.833,414584.5208,397921.1647,19.5115249032144,20.9404151952346,-1.42889029202021,0.301447034321442,0.320644356259132,"stable",1.15142583651202
"PC O-29:1","Com_10629_pos","PC O-29:1","C37 H74 N O7 P",675.52025,10.668,676.52752,"No results","Full match","No results",NA,NA,NA,NA,961072.260799999,458942.3173,668796.2134,1738023.094,402712.7634,853756.7209,19.6839576660022,19.3444819495621,0.339475716440024,0.376804671491139,0.344527781022,"stable",0.446860773614328
"4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","Com_10714_pos","4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","C12 H14 O3",206.09257,6.407,224.12656,"Invalid mass","No results","No results",NA,NA,NA,NA,1003523.006,482671.4034,882331.965599999,1254796.567,1207315.516,760866.5544,19.9998924339766,19.5227620388952,0.477130395081403,0.400313302089076,0.350663631694264,"stable",0.948993030881342
"PC 19:2_20:5","Com_10762_pos","PC 19:2_20:5","C47 H80 N O8 P",817.55998,10.773,818.56726,"No results","Full match","No results",NA,NA,NA,NA,1490727.287,1339414.193,925276.428599999,467836.2005,475720.803,464966.6987,18.8407224769437,20.2267601893989,-1.38603771245517,0.0208402048241932,0.211836019328043,"down",1.77277003379888
"PC 19:0_19:1","Com_10764_pos","PC 19:0_19:1","C46 H90 N O8 P",815.63719,10.552,816.64447,"No results","Full match","No results",NA,NA,NA,NA,2835225.821,2114773.304,3077470.681,1176214.066,602950.6715,284009.9666,19.1609939008006,21.3334724960641,-2.17247859526352,0.0793995548621005,0.231271591300371,"stable",1.61138422690151
"3-Hydroxy-3-methylbutanoic acid","Com_10815_pos","3-Hydroxy-3-methylbutanoic acid","C5 H10 O3",118.06315,6.708,119.07046,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",147253.4513,139355.1289,143054.992,726480.6989,195116.4624,118181.6253,17.9650623811816,17.1275196049578,0.837542776223763,0.387734627253016,0.347446067764475,"stable",0.874434704700242
"PC O-32:1","Com_10845_pos","PC O-32:1","C40 H80 N O7 P",717.56001,10.421,718.56729,"No results","Invalid mass","No results",NA,NA,NA,NA,799118.904900001,1141622.806,1514693,270834.289,261086.6482,204913.4861,17.8952918146174,20.087099758225,-2.1918079436076,0.0293182762027425,0.219053152521963,"down",1.78764730222019
"PC O-31:1","Com_10916_pos","PC O-31:1","C39 H78 N O7 P",703.55181,9.094,704.55908,"No results","Full match","No results",NA,NA,NA,NA,282568.1404,369637.4027,179008.7466,1923210.963,206551.2877,892695.6115,19.4330116437701,18.0178870207138,1.41512462305622,0.338614866481476,0.333326492169321,"stable",1.07484587522173
"PE 17:1_17:1","Com_11069_pos","PE 17:1_17:1","C39 H74 N O8 P",715.51609,9.58,716.52337,"No results","Full match","No results",NA,NA,NA,NA,366912.2048,419611.5665,184202.7586,677016.781,241961.1235,395983.7655,18.6161098553104,18.2182351437027,0.397874711607638,0.575142958924736,0.392378614293474,"stable",0.614983030911231
"Estradiol","Com_11082_pos","Estradiol","C18 H24 O2",272.17766,8.129,273.18493,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",144305.4809,125534.5576,113258.479,139793.5677,3855213.251,137279.6654,18.6793587014993,16.9552503830166,1.72410831848273,0.396554372985211,0.349717355187803,"stable",0.876990986477875
"PC O-40:7","Com_11088_pos","PC O-40:7","C48 H84 N O7 P",817.59424,10.481,818.60152,"No results","Invalid mass","No results",NA,NA,NA,NA,286613.2587,253285.918,387691.091,277489.2218,264426.6815,210930.4353,17.926996064421,18.2145670752163,-0.28757101079524,0.434999257123051,0.359468903605705,"stable",1.01474061444149
"Deoxyadenosine","Com_11104_pos","Deoxyadenosine","C10 H13 N5 O3",251.10207,3.788,252.10934,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","Purine 2'-deoxyribonucleosides",95541.23671,385194.1919,747439.0337,66009.3522999999,64184.30837,51319.28969,15.8758431388927,18.20355291258,-2.32770977368725,0.138510747660297,0.24834182857461,"stable",1.4754938279374
"4-(pentyloxy)benzene-1-carbohydrazide","Com_11272_pos","4-(pentyloxy)benzene-1-carbohydrazide","C12 H18 N2 O2",222.13531,7.019,261.09869,"Invalid mass","No results","No results",NA,NA,NA,NA,108334.5912,101530.1964,130981.6252,370783.5358,105254.6866,108305.6445,17.3028305043632,16.7852295654583,0.517600938904927,0.501078133198155,0.374162571752308,"stable",0.724220628962923
"Progesterone","Com_11287_pos","Progesterone","C21 H30 O2",314.22505,7.263,315.23233,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",139598.3143,174440.1657,198606.3402,150266.3217,295062.7052,382941.6722,17.9715297906306,17.3676156297502,0.603914160880358,0.141200549775469,0.249051296535695,"stable",1.0661713308169
"2-Methylpentanedioic acid","Com_11311_pos","2-Methylpentanedioic acid","C6 H10 O4",146.05831,10.415,147.06584,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",285538.3933,302038.7178,302334.4462,389290.2926,426628.7171,281139.1855,18.4580111415296,18.1778283413695,0.280182800160098,0.283854649332497,0.31390089869763,"stable",1.11922760437385
"Minocycline","Com_26_pos","Minocycline","C23 H27 N3 O7",457.18552,5.39,229.60009,"Full match","No results","No results","Phenylpropanoids and polyketides","Tetracyclines","Not available","Tetracyclines",3113440.801,3569355.987,2937321.487,42539268.45,31767948.48,1619165.308,23.6300597773105,21.6077935088549,2.02226626845554,0.298266681916815,0.319463618992081,"stable",1.03066236675903
"N-Acetyl-aspartic acid","Com_40_pos","N-Acetyl-aspartic acid","C6 H9 N O5",175.04833,1.917,176.05563,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Aspartic acid and derivatives",2388929780,2152551762,1791034801,835074807.299999,2438612241,2018480903,30.5771220743269,30.9650881034311,-0.38796602910416,0.5627268938844,0.388623417332038,"stable",0.67944659308615
"Acetylcysteine","Com_46_pos","Acetylcysteine","C5 H9 N O3 S",163.03056,1.93,164.03784,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-L-alpha-amino acids",3878086.284,7556395.231,1590918.773,4207864.198,2653487.668,12639398.9,22.311846548485,21.7792029838317,0.532643564653299,0.724741617925686,0.446797552950398,"stable",0.50826216816422
"Cys-Gly","Com_88_pos","Cys-Gly","C5 H10 N2 O3 S",178.04143,1.899,162.02216,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Dipeptides",19611858.43,71706419.15,387339140.6,4662282.25,14381477.45,509457279.5,24.9515664696738,26.2832813025517,-1.3317148328779,0.26411018053863,0.305758338348386,"stable",0.496628286138186
