"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"Glycocholic acid","Com_14310_neg","Glycocholic acid","C26 H43 N O6",465.30998,9.987,464.3027,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Glycinated bile acids and derivatives",121020.9899,116293.4535,117485.6413,119771.3671,90938.3659500001,98218.68479,16.6420782909475,16.8514776818522,-0.20939939090475,0.174192106387966,0.370817755761075,"stable",1.14950810882529
"SM 8:1;2O/23:0","Com_14370_neg","SM 8:1;2O/23:0","C36 H73 N2 O6 P",706.52684,10.746,705.51956,"No results","Invalid mass","No results",NA,NA,NA,NA,900293.036499999,681459.8299,1419150.982,1017099.739,646308.7339,839083.5316,19.6454495350963,19.8649669600928,-0.219517424996507,0.513817662883701,0.563499521470134,"stable",0.506319296307845
"PC 18:1_20:3","Com_14468_neg","PC 18:1_20:3","C46 H84 N O8 P",855.60017,8.478,854.59289,"No results","Invalid mass","No results",NA,NA,NA,NA,1943746.969,1786496.646,6798390.51699999,10723701.42,7532736.487,4010182.101,22.7114261902235,21.4519575250961,1.25946866512739,0.341083534555183,0.46148543961667,"stable",1.12315632003698
"4-Hydroxy-2-Oxoglutaric Acid","Com_14602_neg","4-Hydroxy-2-Oxoglutaric Acid","C5 H6 O6",162.01616,2.326,161.00889,"No results","No results","Full match","Organic acids and derivatives","Keto acids and derivatives","Gamma-keto acids and derivatives","Gamma-keto acids and derivatives",382564.3998,539244.8258,920781.962700001,410100.0606,335929.7222,649033.658,18.7704500412325,19.1328080172548,-0.362357976022324,0.265841631643477,0.430397432089588,"stable",0.635069457899277
"PE O-16:1_20:5","Com_14664_neg","PE O-16:1_20:5","C41 H72 N O7 P",721.50233,11.141,720.49506,"No results","Full match","No results",NA,NA,NA,NA,16567794.61,16880360.09,3882563.925,16132437.81,4027022.593,7633426.785,22.9162142292751,23.2930996098547,-0.376885380579665,0.714489852369569,0.642234864999959,"stable",0.353907841567496
"Riboflavin-5-phosphate","Com_14753_neg","Riboflavin-5-phosphate","C17 H21 N4 O9 P",456.10532,5.652,455.09804,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Flavin nucleotides","Not available","Flavin nucleotides",1544079.634,1959999.557,1831199.548,2082707.855,1660519.464,1803883.173,20.8119689108627,20.7550317359586,0.0569371749040819,0.800383038092899,0.667877070923388,"stable",0.347831233368072
"20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid","Com_14856_neg","20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid","C20 H32 O3",320.23504,8.586,319.22775,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",2105903.488,1764125.336,2295136.69,2043781.759,593238.664799999,1497914.926,20.2185290267894,20.9622260566399,-0.743697029850527,0.237369221674481,0.415189098367214,"stable",0.980488353784493
"Tanespimycin","Com_14886_neg","Tanespimycin","C31 H43 N3 O8",567.28541,7.289,566.27813,"Invalid mass","No results","No results","Phenylpropanoids and polyketides","Macrolactams","Not available","Macrolactams",764605.694399999,903368.3208,706936.0192,859200.178399999,982729.684400001,940892.649700001,19.820913493402,19.5868437803842,0.234069713017824,0.121944514269889,0.340240644032218,"stable",1.22421256212478
"Docosanoic Acid","Com_15140_neg","Docosanoic Acid","C22 H44 O2",340.334,11.214,339.32672,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",1531633.084,720207.1544,1242643.149,771054.0939,860150.508300001,1274720.428,19.8508171960348,20.0832241094837,-0.23240691344887,0.606675007112269,0.603842559340783,"stable",0.49580946808468
"2-(1H-indol-3-yl)-3-[4-(trifluoromethyl)phenyl]acrylonitrile","Com_15182_neg","2-(1H-indol-3-yl)-3-[4-(trifluoromethyl)phenyl]acrylonitrile","C18 H11 F3 N2",312.08986,6.742,311.08258,"Invalid mass","No results","No results",NA,NA,NA,NA,181631.5071,173620.7433,186934.7791,191752.969,149682.4967,156421.3317,17.3318377127805,17.4628034127241,-0.130965699943598,0.339730294757793,0.461016794956643,"stable",0.867230726485379
"Vitamin B2","Com_15202_neg","Vitamin B2","C17 H20 N4 O6",376.13882,5.688,375.13165,"No results","No results","Full match","Organoheterocyclic compounds","Pteridines and derivatives","Alloxazines and isoalloxazines","Flavins",112902.5146,116512.2896,153070.4441,164881.5368,93119.86388,140152.8881,16.9781712028798,16.946225641021,0.0319455618588549,0.914542076525449,0.696763292118316,"stable",0.0986644112052368
"LPC 20:5","Com_15219_neg","LPC 20:5","C28 H48 N O7 P",587.32252,8.671,586.31525,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",170954.1029,406273.8605,168218.3682,215204.7267,477604.659,1017753.267,18.8459213486762,17.7917727540414,1.05414859463474,0.305370818663151,0.44811124531985,"stable",0.984349961355867
"5 methyl THF","Com_15267_neg","5 methyl THF","C20 H25 N7 O6",459.18721,4.92,458.17993,"No results","No results","Full match","Hydrocarbons","Unsaturated hydrocarbons","Branched unsaturated hydrocarbons","Branched unsaturated hydrocarbons",116248.2081,104851.142,112870.1077,106327.911,92468.40072,107437.7962,16.6359919117971,16.7630453107825,-0.127053398985314,0.0573369850155676,0.309065245834167,"stable",1.06352865613484
"Isoproterenol","Com_15334_neg","Isoproterenol","C11 H17 N O3",211.12098,5.786,210.11375,"No results","No results","Full match","Benzenoids","Phenols","Benzenediols","Catechols",326336.4513,856047.6084,328572.5486,2681228.658,763712.1751,1054428.974,20.3017209381587,18.7830615172186,1.51865942094014,0.24347336176933,0.41865197413556,"stable",1.27203661795728
"Glutathione (oxidized)","Com_15376_neg","Glutathione (oxidized)","C20 H32 N6 O12 S2",612.153,4.844,611.14573,"No results","Full match","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",658891.445,650175.869299999,716487.088800001,329190.2006,648813.0995,684825.2466,19.0071272166055,19.3635776460575,-0.356450429452021,0.384606808554141,0.49143336029145,"stable",0.804949410892243
"4-morpholino-3-nitrobenzene-1-sulfonamide","Com_15379_neg","4-morpholino-3-nitrobenzene-1-sulfonamide","C10 H13 N3 O5 S",287.05745,4.918,286.05017,"Full match","No results","No results",NA,NA,NA,NA,2105047.104,2491123.673,2197320.763,3348774.168,3416784.212,3635010.467,21.7243124837231,21.1070334531734,0.617279030549678,0.017334526938258,0.309065245834167,"up",1.68784582263004
"PC 17:1_18:2","Com_15409_neg","PC 17:1_18:2","C43 H80 N O8 P",815.56691,11.516,814.55964,"No results","Invalid mass","No results",NA,NA,NA,NA,1389603.081,1615111.714,1519388.43,2521668.485,1569689.275,1635676.638,20.8298169656302,20.5215010876405,0.308315877989646,0.384233001127102,0.491190335295535,"stable",0.978591469520449
"Glutathione","Com_15428_neg","Glutathione","C10 H17 N3 O6 S",307.08378,7.464,306.07651,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",4478338.89,5594120.702,3517955.446,3917453.139,6097427.883,6380747.166,22.348849294629,22.0854393359033,0.263409958725685,0.486877538221229,0.550210486344918,"stable",0.709074215509441
"N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide","Com_15432_neg","N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide","C21 H25 N O S",375.14619,7.514,374.13892,"Invalid mass","No results","No results",NA,NA,NA,NA,146466.5962,110543.0754,114469.989,145890.7439,278135.9486,222206.1432,17.6671662341001,16.906357054969,0.760809179131055,0.196217258067423,0.388319956384307,"stable",1.36809243893094
"Pyridoxamine","Com_15500_neg","Pyridoxamine","C8 H12 N2 O2",168.08984,5.218,213.08798,"No results","No results","Full match","Organoheterocyclic compounds","Pyridines and derivatives","Pyridoxamines","Pyridoxamine 5'-phosphates",793119.028999999,1061293.512,1054362.873,1475172.902,1324898.205,2681928.762,20.7282474008607,19.8741700633138,0.854077337546912,0.102724624200167,0.329964471781178,"stable",1.35679051484899
"Flavin adenine dinucleotide","Com_15629_neg","Flavin adenine dinucleotide","C27 H33 N9 O15 P2",785.1583,5.874,784.15102,"No results","Full match","Full match","Nucleosides, nucleotides, and analogues","Flavin nucleotides","Not available","Flavin nucleotides",439511.8474,376176.7667,369561.8021,357855.481,318045.5856,498883.2541,18.5520781019079,18.5873499580443,-0.0352718561363368,0.894284970141932,0.69200998787628,"stable",0.146018651313795
"LPE 15:0","Com_15661_neg","LPE 15:0","C20 H42 N O7 P",439.27002,9.057,438.26274,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",160437.5032,150947.7328,155602.9211,154617.1376,124193.3036,124348.0844,17.0281977759219,17.2476170249785,-0.219419249056628,0.120456925620131,0.339542679571475,"stable",1.24312331726307
"LysoPE 18:2","Com_15785_neg","LysoPE 18:2","C23 H44 N O7 P",477.28629,8.42,476.27902,"No results","No results","Full match",NA,NA,NA,NA,372259.6966,661395.606899999,236073.3848,253070.0542,252044.2452,575585.484399999,18.3423884834883,18.5633265714439,-0.220938087955652,0.806236221627376,0.66949133155039,"stable",0.32400481870109
"20-Carboxy-Leukotriene B4","Com_16472_neg","20-Carboxy-Leukotriene B4","C20 H30 O6",366.20387,6.966,347.18582,"No results","No results","Full match",NA,NA,NA,NA,383082.8552,391107.8749,449213.9179,1021198.675,161024.3415,281748.158,18.4542660199069,18.6338490316468,-0.179583011739926,0.846253035683442,0.68012079089815,"stable",0.196532293446268
"LPS 20:0","Com_16514_neg","LPS 20:0","C26 H52 N O9 P",553.3386,11.497,552.33132,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoserines","Phosphatidylserines",537136.797500001,817096.730500001,277038.0088,491105.4589,828960.2267,404392.6207,19.0640046122953,18.9182672617365,0.145737350558839,0.55017230542669,0.580235462864246,"stable",0.22942014085425
"Mag (18:1)","Com_16562_neg","Mag (18:1)","C21 H40 O4",356.29278,10.122,401.29099,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Lineolic acids and derivatives","Lineolic acids and derivatives",105082.3718,114984.1229,97348.51461,134269.1265,615264.270499999,1060714.394,18.7607398659007,16.6877025431557,2.07303732274499,0.150218754260579,0.356738233284834,"stable",1.32090094563597
"Lysopc 16:1","Com_16612_neg","Lysopc 16:1","C24 H48 N O7 P",493.31705,10.052,492.30977,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",230922.5435,362581.2018,155456.0466,313135.4569,732357.721899999,770293.506899999,19.0978883576391,17.8437137689665,1.25417458867259,0.151393929372836,0.357406763195155,"stable",1.3124691886961
"PA 16:0_18:1","Com_16681_neg","PA 16:0_18:1","C37 H71 O8 P",674.48689,8.568,673.47961,"No results","Full match","No results",NA,NA,NA,NA,641594.9927,318430.0319,177062.1543,157098.5204,263253.8292,100867.0786,17.2965003037775,18.3352721972938,-1.0387718935163,0.183465024488226,0.378499316747819,"stable",1.0697585245689
"PE 14:0_16:0","Com_16759_neg","PE 14:0_16:0","C35 H70 N O8 P",617.47881,10.713,616.47154,"No results","Invalid mass","No results",NA,NA,NA,NA,2331005.922,1877014.019,382741.3766,380827.5939,264284.6066,553704.0684,18.5430889864256,20.1795131938097,-1.63642420738417,0.270948736852456,0.432889157907455,"stable",1.19011004548832
"N-Acetyl-D-tryptophan","Com_16762_neg","N-Acetyl-D-tryptophan","C13 H14 N2 O3",246.10101,5.314,245.09373,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","N-acyl-alpha amino acids",824982.040400001,1185007.205,1455384.06,866701.1478,532885.8052,663859.2134,19.3630532531977,20.1011453571916,-0.738092103993889,0.209728136518744,0.397888141841138,"stable",1.32951967904109
"D-Fructose 1,6-bisphosphate","Com_16766_neg","D-Fructose 1,6-bisphosphate","C6 H14 O12 P2",339.99763,5.641,338.99036,"No results","No results","Full match",NA,NA,NA,NA,275282.0766,256722.3747,267180.2206,302518.0917,1429494.805,204324.5732,18.764746346545,18.0226181173916,0.742128229153376,0.488081815687839,0.550821786305981,"stable",0.693151542293791
"PC 16:1_22:6","Com_16786_neg","PC 16:1_22:6","C46 H78 N O8 P",849.55851,9.278,848.55124,"No results","Invalid mass","No results",NA,NA,NA,NA,401187.9464,339446.3712,201035.4661,358048.7623,252394.459,316126.6772,18.2217535091915,18.2012777956471,0.0204757135444034,0.955535644448884,0.705947099326533,"stable",0.0533728842309531
"D-Xylonic Acid","Com_16789_neg","D-Xylonic Acid","C5 H10 O6",166.04774,5.53,165.04065,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives",712973.8191,897566.194900001,668816.4256,2361944.642,522956.092699999,666812.511999999,19.8382652228358,19.5234663813722,0.314798841463571,0.712371218674471,0.641552244142204,"stable",0.390018838567653
"PE 18:0_20:4","Com_16848_neg","PE 18:0_20:4","C43 H78 N O8 P",767.54426,9.097,766.53699,"No results","Full match","No results",NA,NA,NA,NA,400373.406,596840.3793,214170.532,163285.0909,145556.8353,257696.8857,17.4811907278304,18.5021242361989,-1.02093350836858,0.27137412776098,0.433093746043513,"stable",1.24860121557362
"Oleoyl-L-alpha-lysophosphatidic acid","Com_16909_neg","Oleoyl-L-alpha-lysophosphatidic acid","C21 H40 Na O7 P",458.24296,9.289,457.23568,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphates","1-acylglycerol-3-phosphates",631313.7864,440750.5002,645796.8645,594408.9835,430522.8578,401989.9232,18.8378755058353,19.106107107658,-0.268231601822702,0.326925467072016,0.456440846218931,"stable",0.826911574769599
"geranyl pp","Com_17050_neg","geranyl pp","C10 H20 O7 P2",314.06739,5.233,295.04944,"No results","No results","Full match","Lipids and lipid-like molecules","Prenol lipids","Isoprenoid phosphates","Isoprenoid phosphates",169394.3415,177807.9519,169070.2086,624005.8188,145695.5567,177347.4504,17.946672125084,17.3924164736488,0.554255651435174,0.495863621177341,0.554732177128952,"stable",0.677546536773625
"LPC 20:2","Com_17094_neg","LPC 20:2","C28 H54 N O7 P",593.36978,10.009,592.3625,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",369950.3851,490902.7531,269482.8052,327352.3409,615668.9791,454012.8453,18.7815512380693,18.4806279013064,0.300923336762946,0.378893815076827,0.487693622465993,"stable",0.66840565464492
"PC 14:0_14:0","Com_17134_neg","PC 14:0_14:0","C36 H72 N O8 P",723.50421,9.127,722.49693,"No results","Invalid mass","No results",NA,NA,NA,NA,138560.8216,133130.1003,135290.6277,135194.1182,180396.1135,109736.8027,17.0830565047079,17.0494465032058,0.033610001502165,0.890879403287454,0.69119620514468,"stable",0.140154116899371
"Uridine 5'-Diphospho-N-Acetylgalactosamine","Com_17159_neg","Uridine 5'-Diphospho-N-Acetylgalactosamine","C17 H27 N3 O17 P2",607.08142,6.914,606.07414,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Pyrimidine nucleotides","Pyrimidine nucleotide sugars","Pyrimidine nucleotide sugars",435408.6061,191585.1753,533723.8203,401660.3944,462604.8825,554634.2158,18.838738249349,18.4351235594907,0.403614689858308,0.453121871158431,0.532372071487107,"stable",0.686769139757687
"GTP","Com_17259_neg","GTP","C10 H16 N5 O14 P3",522.99058,11.921,521.98331,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine ribonucleotides","Purine ribonucleoside triphosphates",1661097.451,1967623.254,1872081.778,2040135.079,1707430.999,2406198.487,20.9539844392466,20.8026466299191,0.151337809327522,0.486844196380556,0.550193538113469,"stable",0.745180333519591
"LPC 22:6","Com_17302_neg","LPC 22:6","C30 H50 N O7 P",613.33805,9.073,612.33077,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",143123.6119,457129.3069,217116.4343,284086.9944,404673.2691,558488.109600001,18.6111794430144,17.8857514571054,0.725427985908972,0.257950590707381,0.426413930240535,"stable",0.942593265462206
"2-Methylbutyl beta-D-glucopyranoside","Com_17392_neg","2-Methylbutyl beta-D-glucopyranoside","C11 H22 O6",296.14467,7.828,295.13739,"Invalid mass","No results","No results",NA,NA,NA,NA,948172.291500001,862977.6477,816594.889,3009404.435,10489446.08,1349811.99,21.7359362586171,19.7376714623395,1.99826479627765,0.142387194965871,0.352071933217571,"stable",1.32073798330687
"All-cis-4,7,10,13,16-docosapentaenoic acid","Com_17485_neg","All-cis-4,7,10,13,16-docosapentaenoic acid","C22 H34 O2",330.25592,7.871,329.24864,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",902833.8656,507257.8398,716639.909300001,323975.5846,438781.621,459536.4171,18.6194962699921,19.3957832016397,-0.776286931647583,0.172620513042579,0.369765456905636,"stable",1.4000696020827
"6-phospho-D-glucono-1,5-lactone","Com_17718_neg","6-phospho-D-glucono-1,5-lactone","C6 H11 O9 P",258.01359,4.994,257.00632,"No results","No results","Full match",NA,NA,NA,NA,312630.7254,491799.9036,814324.229300001,433620.829,476995.4483,582502.713100001,18.9138652501449,18.9323519259331,-0.0184866757881892,0.952702869140515,0.705330401062182,"stable",0.038567318281966
"LPI 16:1","Com_17789_neg","LPI 16:1","C25 H47 O12 P",570.28016,9.253,569.27289,"No results","Full match","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",975549.7601,1032443.237,962664.0686,461065.2227,566401.691999999,623550.4038,19.0587413438145,19.9167199630262,-0.857978619211725,0.0226374722197232,0.309065245834167,"down",1.66784374061256
"Tauroursodeoxycholic acid","Com_18001_neg","Tauroursodeoxycholic acid","C26 H45 N O6 S",499.29758,7.755,498.2903,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Taurinated bile acids and derivatives",211441.1157,251828.8075,177874.9465,215350.1669,209678.8122,254516.1614,17.78384807312,17.6908280052745,0.0930200678454405,0.722754944848236,0.644873194209933,"stable",0.462632894939941
"Gentisic acid","Com_18078_neg","Gentisic acid","C7 H6 O4",154.02691,5.031,153.01964,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives",183360.5213,590718.4055,169000.8511,146855.4351,94655.3983700001,148201.6828,16.9572122020249,18.00770185003,-1.05048964800506,0.317975720934657,0.453082549751464,"stable",1.12698263185466
"5-Methyl-dl-tryptophan","Com_18106_neg","5-Methyl-dl-tryptophan","C12 H14 N2 O2",218.10578,5.255,253.07527,"No results","No results","Full match","Organoheterocyclic compounds","Indoles and derivatives","Indolyl carboxylic acids and derivatives","Indolyl carboxylic acids and derivatives",444123.9098,347653.2675,435312.128499999,3242076.144,393138.5961,391128.2795,19.5968157830758,18.6331943436866,0.963621439389239,0.419970380474234,0.513419960550942,"stable",0.74411010894299
"Alanyltyrosine","Com_18154_neg","Alanyltyrosine","C12 H16 N2 O4",252.11122,4.756,251.10395,"Full match","No results","No results","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",990690.477000001,1107539.897,1027761.14,836888.480299999,866684.3112,936589.0336,19.7456265157387,19.9893585589744,-0.24373204323571,0.0615598117523627,0.309065245834167,"stable",1.52720220093815
"Erucic acid","Com_18371_neg","Erucic acid","C22 H42 O2",338.31868,9.635,337.3114,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Very long-chain fatty acids",1380449.543,480233.4303,624808.7828,742089.479599999,505756.3623,858222.948500001,19.3867698733666,19.5077127483459,-0.120942874979278,0.79229533596271,0.665620424347095,"stable",0.204995771030163
"L-(-)-alpha-Amino-epsilon-Caprolactam","Com_18477_neg","L-(-)-alpha-Amino-epsilon-Caprolactam","C6 H12 N2 O",128.09498,6.238,127.08771,"No results","No results","Full match","Organoheterocyclic compounds","Azepines","Not available","Azepines",187905.5486,218925.0775,227059.3814,177929.0889,183721.549,203966.955,17.522026701277,17.6841453198601,-0.162118618583161,0.0846446107508637,0.319627930183631,"stable",1.08162138006659
"2-Phosphoglyceric acid","Com_18485_neg","2-Phosphoglyceric acid","C3 H7 O7 P",185.99295,2.754,184.98567,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Sugar acids and derivatives",470110.2905,401685.745,393988.1369,328266.7134,107372.8089,170983.161,17.4734242772568,18.6820467128329,-1.20862243557616,0.0942578830455456,0.32453862137226,"stable",1.37261713311962
"PC 17:0_18:1","Com_18593_neg","PC 17:0_18:1","C43 H84 N O8 P",819.5959,11.718,818.58862,"No results","Invalid mass","No results",NA,NA,NA,NA,103522.7113,54456.96527,331310.3889,98492.25763,30351.87743,55922.84372,15.7494569805181,16.9100802220664,-1.16062324154827,0.25618320499206,0.425498631420407,"stable",0.94095991064568
"3-(2,4-difluoroanilino)-2-(2-thienylsulfonyl)acrylonitrile","Com_18716_neg","3-(2,4-difluoroanilino)-2-(2-thienylsulfonyl)acrylonitrile","C13 H8 F2 N2 O2 S2",325.99879,8.53,324.99152,"Full match","No results","No results",NA,NA,NA,NA,66872.39088,63514.21576,68914.92078,71679.07406,64993.82885,51946.04107,15.9273352276114,16.0188145814897,-0.0914793538782988,0.623847398298526,0.610499978091567,"stable",0.53601483752196
"LNAPE 16:1/N-18:0","Com_18743_neg","LNAPE 16:1/N-18:0","C39 H76 N O8 P",1435.06265,7.05,716.52405,"No results","Invalid mass","No results",NA,NA,NA,NA,1053598.019,1720178.642,1164516.021,1180730.033,2385825.363,942697.882200001,20.4012468945635,20.2907730438896,0.11047385067388,0.673125632371452,0.62841906373897,"stable",0.209180753097949
"Gly-Tyr-Ala","Com_18746_neg","Gly-Tyr-Ala","C14 H19 N3 O5",309.13215,4.764,308.12488,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Oligopeptides",643426.3404,643047.087899999,632132.158199999,756586.8841,747735.544,577804.6238,19.3938456842515,19.2866156720081,0.107230012243388,0.461124286725379,0.536727767972406,"stable",0.677918277588752
"Phosphopyruvic acid","Com_18793_neg","Phosphopyruvic acid","C3 H5 O6 P",167.98223,2.614,166.97495,"No results","No results","Full match","Organic acids and derivatives","Organic phosphoric acids and derivatives","Phosphate esters","Phosphate esters",318879.9384,237327.7023,378498.9106,219769.9871,202609.1874,235535.2569,17.7398528091032,18.223034806014,-0.483181996910805,0.0694179022388755,0.310648070950835,"stable",1.32674846773358
"lithocholic acid","Com_19192_neg","lithocholic acid","C24 H40 O3",376.2975,9.068,375.29022,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Bile acids, alcohols and derivatives","Monohydroxy bile acids, alcohols and derivatives",193443.3863,213751.1958,145623.9973,335412.7939,352922.566,390401.2481,18.4530561625782,17.4730044783968,0.980051684181372,0.0477775220124169,0.309065245834167,"up",1.64041116733404
"PE O-21:2_16:1","Com_19221_neg","PE O-21:2_16:1","C42 H80 N O7 P",741.56581,8.823,740.55853,"No results","Full match","No results",NA,NA,NA,NA,428427.3599,221673.2524,497796.0938,247825.8682,206582.9389,144657.8156,17.572537863516,18.4639872166711,-0.891449353155121,0.209255019680525,0.39756648279206,"stable",1.26322846953714
"DL-Panthenol","Com_19243_neg","DL-Panthenol","C9 H19 N O4",205.13154,5.423,204.12427,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty amides","N-acyl amines",240181.266,428306.1767,257101.0484,183870.9164,247431.7689,90560.8794900001,17.2905351149668,18.1846743417801,-0.894139226813273,0.111961573674276,0.335264816382931,"stable",1.15765456784079
"4-Hydroxybenzoic acid","Com_19332_neg","4-Hydroxybenzoic acid","C7 H6 O3",138.02891,5.12,137.02164,"No results","Invalid mass","No results","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives",339755.2319,287259.393,421957.8522,533905.5466,383722.7114,455448.5349,18.7909527189937,18.3976233863714,0.393329332622326,0.12904258821019,0.343384597586463,"stable",1.18851197285673
"Palmitic acid","Com_1368_neg","Palmitic acid","C16 H32 O2",256.24021,0.42,255.23294,"Full match","No results","No results","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",8069810.466,9152540.75200001,10026236.02,7222511.62200001,6508127.484,5726244.456,22.6223460335462,23.1090403285627,-0.48669429501652,0.121449439391614,0.340009940180558,"stable",1.53203633120349
"L-Cysteine-glutathione gisulfide","Com_60_neg","L-Cysteine-glutathione gisulfide","C13 H22 N4 O8 S2",426.08817,1.437,425.0809,"No results","No results","Full match",NA,NA,NA,NA,431522746,398159504.2,526532040.500001,634748711,497857793.700001,497199529.099999,29.0073394941347,28.7418595683286,0.265479925806186,0.291100641981491,0.442112417441882,"stable",1.08364514848485
"S-(Methyl)Glutathione","Com_163_neg","S-(Methyl)Glutathione","C11 H19 N3 O6 S",321.09941,2.738,320.09213,"No results","No results","Full match","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues","Peptides",339714734.8,133273063.9,194043700.6,202172883.6,259714705.6,221853656.5,27.7561332741213,27.6204549648744,0.135678309246899,0.80966544344079,0.670429813982442,"stable",0.28752107287473
"AICA ribonucleotide","Com_78_neg","AICA ribonucleotide","C9 H15 N4 O8 P",338.0627,1.487,337.05544,"Full match","No results","Full match","Nucleosides, nucleotides, and analogues","Imidazole ribonucleosides and ribonucleotides","1-ribosyl-imidazolecarboxamides","1-ribosyl-imidazolecarboxamides",1199263.578,1052288.506,1175154.858,87365077.6599999,965971.441,1078704.246,22.1010141067461,20.1210785557472,1.97993555099894,0.445923093940662,0.528383216717385,"stable",0.732416643607188
"LPE 18:0","Com_135_neg","LPE 18:0","C23 H48 N O7 P",481.3171,10.238,480.30982,"No results","Full match","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoethanolamines","1-acyl-sn-glycero-3-phosphoethanolamines",85735965.0000001,104272561.6,54914092.51,181379201.7,212825632.1,189480081.5,27.5323338084259,26.2332848723613,1.29904893606466,0.0336028886311398,0.309065245834167,"up",1.60058490168308
"3-Hydroxyanthranilic acid","Com_2171_neg","3-Hydroxyanthranilic acid","C7 H7 N O3",153.04262,6.12,152.03533,"Full match","No results","Full match","Benzenoids","Benzene and substituted derivatives","Benzoic acids and derivatives","Hydroxybenzoic acid derivatives",6640744.40600001,6121370.716,7521161.945,6110474.679,5267609.18,5143980.641,22.3886745632754,22.6836203276804,-0.294945764405007,0.150635445672147,0.356976185947843,"stable",1.37075604032562
"7-Methylxanthine","Com_305_neg","7-Methylxanthine","C6 H6 N4 O2",166.04766,1.348,165.04038,"Invalid mass","No results","No match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","Xanthines",150338007.3,132708642.2,120003608.3,119128574.9,125226516.8,137082786.6,26.9194604320029,26.9952747246483,-0.0758142926453935,0.668116570069652,0.626673246531757,"stable",0.563289511654085
