"","Compound_ID","Name","Formula","Molecular.Weight","RT.[min]","m/z","mzCloud_Results","mzVault_Results","MassList_Results","Class_I","Class_II","Class_III","Class_IV","OCI_M2_WT_1","OCI_M2_WT_2","OCI_M2_WT_3","OCI_M2_6w_1","OCI_M2_6w_2","OCI_M2_6w_3","meanA","meanB","logFC","pvalue","qvalue","change","VIP"
"(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","Com_7757_pos","(12Z)-9,10,11-trihydroxyoctadec-12-enoic acid","C18 H34 O5",352.22331,7.037,335.22021,"Invalid mass","No results","No match",NA,NA,NA,NA,2733719.161,3009827.968,3534987.39,2919207.355,1776737.985,2126565.771,21.0860129392959,21.5523189488599,-0.466306009563993,0.238460130786837,0.250760234407788,"stable",1.16125450439651
"pentane-1,2,3,4,5-pentol","Com_7770_pos","pentane-1,2,3,4,5-pentol","C5 H12 O5",152.06726,1.141,191.03041,"Invalid mass","No results","No results",NA,NA,NA,NA,6771260.27800001,5096640.853,3894338.011,3023422.729,9347063.25500001,2513815.951,21.9817601999132,22.2883516287688,-0.306591428855665,0.665314511615972,0.39189349156612,"stable",0.387252097888835
"S-Adenosyl-L-methionine","Com_7807_pos","S-Adenosyl-L-methionine","C15 H22 N6 O5 S",398.13775,1.867,399.14502,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","5'-deoxyribonucleosides","5'-deoxy-5'-thionucleosides","5'-deoxy-5'-thionucleosides",1067145.674,2843306.841,1769450.227,1703206.016,1362320.641,1845020.175,20.6308871840903,20.7397779388061,-0.108890754715816,0.850209013663615,0.451617461682813,"stable",0.208042601291001
"bicyclo[2.2.2]oct-2-en-1-yl 4-methylbenzene-1-sulfonate","Com_7818_pos","bicyclo[2.2.2]oct-2-en-1-yl 4-methylbenzene-1-sulfonate","C15 H18 O3 S",256.11029,6.203,279.09964,"Invalid mass","No results","No results",NA,NA,NA,NA,2869368.383,3386766.319,8375059.22500001,5191485.302,5186048.396,2227767.202,21.9003624054701,22.0471489157986,-0.146786510328567,0.883464063078628,0.46113624823896,"stable",0.191294551847774
"LPC 20:4-SN1","Com_7948_pos","LPC 20:4-SN1","C28 H50 N O7 P",543.33068,9.774,544.33795,"No results","Full match","Full match",NA,NA,NA,NA,1743505.206,1531907.179,1124459.512,1260040.05,3306248.9,2179396.01,20.9924330007866,20.4604189932628,0.532014007523809,0.400521274694148,0.312202818141445,"stable",0.847833360740355
"PC 40:5","Com_8198_pos","PC 40:5","C48 H86 N O8 P",857.59106,10.934,858.59834,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",370061.1849,281330.0213,3489003.304,274828.5529,3626367.981,263161.4914,19.2879517129569,19.4445639391407,-0.156612226183725,0.948451290451601,0.478815342237172,"stable",0.0759873169330311
"PI 34:1","Com_8207_pos","PI 34:1","C43 H81 O13 P",858.52469,9.841,859.53197,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",9756829.90999999,9141931.05200001,22255726,1030128.258,4187761.145,789107.4134,20.5206674796382,23.5832405942238,-3.06257311458556,0.103380214240887,0.211502868610026,"stable",1.44232586640327
"LPC 17:0-SN1","Com_8294_pos","LPC 17:0-SN1","C25 H52 N O7 P",509.34876,9.93,510.356,"No results","Full match","Full match",NA,NA,NA,NA,269330.9723,276554.3565,207290.6319,1155671.409,1493522.09,858633.1162,20.1207564205215,17.9258398517776,2.19491656874395,0.00297499407317358,0.15207209868962,"up",1.60469539448425
"Hydrocortisone acetate","Com_8317_pos","Hydrocortisone acetate","C23 H32 O6",404.22129,9.917,427.21056,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Pregnane steroids","Gluco/mineralocorticoids, progestogins and derivatives",295215.461,264108.4449,283973.7025,288481.0707,228663.0932,246214.7258,17.9501795533061,18.0991924901812,-0.149012936875117,0.123472698186768,0.214301649673547,"stable",0.928776910147719
"PC 16:1_17:2","Com_8330_pos","PC 16:1_17:2","C41 H76 N O8 P",741.52955,11.805,742.53682,"No results","Full match","No results",NA,NA,NA,NA,1986763.508,2237139.612,2921881.878,4239246.079,1728200.737,3192588.709,21.4475036436215,21.1645596699921,0.282943973629418,0.578291173565555,0.360373147750163,"stable",0.531672667364165
"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole","Com_8333_pos","4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole","C11 H12 O3",192.07671,5.834,210.11063,"Invalid mass","No results","No results",NA,NA,NA,NA,2248429.022,4571176.713,2472613.514,1283297.106,644343.9162,1121041.012,19.8951009390588,21.4874084654376,-1.59230752637885,0.125534032667126,0.214541507988847,"stable",1.443652978721
"PC O-33:6","Com_8372_pos","PC O-33:6","C41 H72 N O7 P",721.4985,8.792,722.50578,"No results","Invalid mass","No results",NA,NA,NA,NA,229878.9506,972072.853200001,236796.644,221546.2828,1337786.009,1278235.302,19.4647955110943,18.518169622885,0.946625888209283,0.337868507354164,0.29029121681678,"stable",0.654838795482893
"(2E,4E)-N-[2-(4-hydroxyphenyl)ethyl]dodeca-2,4-dienamide","Com_8382_pos","(2E,4E)-N-[2-(4-hydroxyphenyl)ethyl]dodeca-2,4-dienamide","C20 H29 N O2",315.21801,7.284,316.22529,"Invalid mass","No results","No results",NA,NA,NA,NA,1584567.245,3434160.137,2353637.341,3453023.534,3414705.175,4123691.485,21.7994210992942,21.1578813161799,0.641539783114382,0.19754887646988,0.236599087431363,"stable",1.1437704764655
"Monolaurin","Com_8404_pos","Monolaurin","C15 H30 O4",274.21491,7.916,297.20415,"Full match","No results","No results",NA,NA,NA,NA,2076674.107,1546303.433,1925588.71,1611790.029,1353315.539,1222684.841,20.4033067872217,20.8077011921606,-0.404394404938913,0.095753428025749,0.210159433013595,"stable",1.25552499498669
"PC 20:3_22:6","Com_8430_pos","PC 20:3_22:6","C50 H82 N O8 P",855.57669,10.696,856.58397,"No results","Full match","No results",NA,NA,NA,NA,2225786.673,3217492.759,1806397.536,3102993.65,2009554.497,2248342.776,21.2013680521121,21.1626911198119,0.0386769323002163,0.924658124345636,0.472478905647006,"stable",0.103637947179248
"23-Norcholic acid","Com_8475_pos","23-Norcholic acid","C23 H38 O5",394.27028,9.831,395.27756,"No results","No results","Full match",NA,NA,NA,NA,192798.1315,186652.4521,189258.575,185399.2804,143550.5778,159569.4984,17.3051003709727,17.5322418742577,-0.227141503284997,0.135860125065037,0.21564032585394,"stable",1.19696318176449
"Cholesterol","Com_8487_pos","Cholesterol","C27 H46 O",386.35537,11.347,387.36265,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Cholestane steroids","Cholesterols and derivatives",660673.270199999,715922.860100001,531360.8161,1039441.955,1192561.473,1161703.226,20.1069400326411,19.2674514636141,0.839488569027036,0.0291066939310765,0.175550746427135,"up",1.5639903149455
"4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one","Com_8498_pos","4-methoxy-6-[2-(4-methoxyphenyl)ethyl]-2H-pyran-2-one","C15 H16 O4",298.06408,4.605,299.07136,"Invalid mass","No results","No results",NA,NA,NA,NA,784925.7747,708096.1607,731688.1471,706528.4387,732025.5707,283428.8515,19.0081832414548,19.4988839466404,-0.490700705185613,0.382987135705371,0.306491112464576,"stable",0.790216679018772
"Lysopc 16:2 (2N Isomer)","Com_8549_pos","Lysopc 16:2 (2N Isomer)","C24 H46 N O7 P",491.30221,8.44,492.3095,"No results","No results","Full match",NA,NA,NA,NA,222225.2086,907928.5684,232903.902,209097.1306,842345.014300001,769903.4016,18.9707277990248,18.4610858374098,0.509641961614918,0.489919588232432,0.337252821616619,"stable",0.436269596426733
"PC O-38:6","Com_8550_pos","PC O-38:6","C46 H82 N O7 P",791.58891,10.957,792.59619,"No results","Invalid mass","No results",NA,NA,NA,NA,3097293.751,1294917.68,2286858.257,1533649.002,4051559.261,1412980.923,20.9762977589905,20.9973137529391,-0.0210159939485699,0.982277937501935,0.48756618258583,"stable",0.0283604965792759
"PE 20:3_20:4","Com_8632_pos","PE 20:3_20:4","C45 H76 N O8 P",789.52532,11.304,790.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,84990.6976399999,88258.1753100001,83389.93127,79958.29097,70593.19512,79306.48569,16.223117583312,16.3840150677625,-0.16089748445059,0.184616159557988,0.231266409408532,"stable",1.30140249055342
"Stearoyl Ethanolamide","Com_8726_pos","Stearoyl Ethanolamide","C20 H41 N O2",327.3139,10.453,328.32101,"Full match","No results","No results","Organic nitrogen compounds","Organonitrogen compounds","Amines","N-acylethanolamines",662236.0414,925647.4566,582781.416500001,781294.8025,874105.553,767849.968699999,19.6211401306272,19.4365615527998,0.184578577827441,0.321513245630765,0.283813611560241,"stable",0.67111631648196
"Prostaglandin B2","Com_8735_pos","Prostaglandin B2","C20 H30 O4",334.21443,6.827,335.2218,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3602086.735,3707008.878,4057822.266,4570634.999,1941667.771,2191256.239,21.3587182964238,21.8514999582261,-0.492781661802294,0.360019340633194,0.298532180867544,"stable",0.882935186069949
"LPC 38:6","Com_8767_pos","LPC 38:6","C46 H82 N O7 P",813.56183,10.857,814.56911,"No results","Invalid mass","No results",NA,NA,NA,NA,936222.108800001,341240.7363,190867.1519,2111971.035,291264.8063,1243073.841,19.8025370166507,18.5863769922531,1.21616002439757,0.287374852479636,0.270911004757835,"stable",0.806799563879817
"PC 19:2_18:3","Com_8790_pos","PC 19:2_18:3","C45 H80 N O8 P",1587.11692,10.519,794.56573,"No results","Invalid mass","No results",NA,NA,NA,NA,6199489.772,7267305.41799999,8283042.56800001,14138202.04,10625254.77,10176786.69,23.4576227315134,22.7794788446325,0.678143886880832,0.12528895606807,0.214513376341247,"stable",1.43737353328635
"Deoxyguanosine","Com_8844_pos","Deoxyguanosine","C10 H13 N5 O4",267.09706,0.513,268.1043,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleotides","Purine deoxyribonucleotides","Purine 2'-deoxyribonucleoside monophosphates",2053572.541,3172864.657,3697901.463,4640055.399,3705609.465,3990171.625,21.9650031275024,21.4617781276331,0.503224999869303,0.274959289945295,0.265963809196773,"stable",1.122383800465
"PC O-37:7","Com_8859_pos","PC O-37:7","C45 H78 N O7 P",775.54527,10.411,776.55255,"No results","Invalid mass","No results",NA,NA,NA,NA,944885.270400001,454409.2741,1117590.847,1423991.083,838084.4606,217050.461,19.28197192019,19.5784576910899,-0.296485770899874,0.801900352963617,0.437174925801376,"stable",0.268110346929427
"LPC 40:7","Com_8925_pos","LPC 40:7","C48 H84 N O7 P",839.58012,11.271,840.5874,"No results","Invalid mass","No results",NA,NA,NA,NA,1384138.266,2744773.723,2181774.251,1045329.466,1878719.239,1040866.648,20.2753993865023,20.9486276087458,-0.673228222243566,0.0790674012067468,0.206409007346898,"stable",1.05491671627
"PE 20:3_20:3","Com_8944_pos","PE 20:3_20:3","C45 H78 N O8 P",791.55071,9.883,792.55798,"No results","Invalid mass","No results",NA,NA,NA,NA,987291.5228,8365513.09,853209.1591,1274126.094,3343615.3,1210096.726,20.7202483356257,20.8705597133624,-0.15031137773666,0.822030964038433,0.443284697155158,"stable",0.106175179678325
"PC O-40:10","Com_8979_pos","PC O-40:10","C48 H78 N O7 P",811.53595,11.608,812.54323,"No results","Invalid mass","No results",NA,NA,NA,NA,379188.0239,323890.0762,540914.9829,2128286.811,3613318.73,1370711.791,21.0642160234645,18.6275803159499,2.43663570751457,0.0586877554985681,0.199320825130859,"stable",1.54491892416329
"D-Gluconic acid","Com_9129_pos","D-Gluconic acid","C6 H12 O7",196.05806,1.141,219.04697,"No results","No results","Full match","Organic oxygen compounds","Organooxygen compounds","Carbohydrates and carbohydrate conjugates","Gluconolactones",1122950.451,1080852.222,874570.1748,639224.9449,5199791.519,460524.3521,20.1363014847869,19.9602717734702,0.176029711316701,0.881794666887618,0.460666292068675,"stable",0.131564821987725
"PI 38:3","Com_9137_pos","PI 38:3","C47 H85 O13 P",910.55518,11.282,911.56245,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphoinositols","Phosphatidylinositols",1983853.9,1378690.12,1072381.183,371501.365,319332.7884,299535.0605,18.3266915027473,20.4490425093557,-2.12235100660845,0.0061078862019535,0.15207209868962,"down",1.59893950538677
"Lysopc 20:4","Com_9388_pos","Lysopc 20:4","C28 H50 N O7 P",543.33324,8.932,544.34048,"No results","No results","Full match","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",573527.2257,648093.7201,303229.7486,624158.6812,1009770.299,1446979.45,19.8872540164541,18.8817990495782,1.00545496687591,0.257909646285415,0.258759293488927,"stable",1.18393220751102
"U-44069","Com_9411_pos","U-44069","C21 H34 O4",332.23495,9.17,315.23181,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Prostaglandins and related compounds",3155959.506,3492770.372,1740166.046,3774914.968,11393217.01,8012717.328,22.7411815663735,21.3521270579799,1.38905450839356,0.140184491437997,0.21605530598538,"stable",1.28091114740089
"PE 18:0_20:5","Com_9412_pos","PE 18:0_20:5","C43 H76 N O8 P",765.52983,8.244,766.53711,"No results","Full match","No results",NA,NA,NA,NA,3722277.752,3880793.959,3656115.867,11380525.08,6628688.556,5343647.71300001,22.8165830985543,21.8391850168214,0.977398081732911,0.0945709122259325,0.209933423143574,"stable",1.3744187008069
"TKK","Com_9415_pos","TKK","C16 H33 N5 O5",375.25306,11.519,376.26034,"Invalid mass","No results","No results",NA,NA,NA,NA,259104.2631,281481.4979,331032.0287,283252.0595,421645.5901,255693.7847,18.2538186091155,18.1408216939522,0.112996915163311,0.721877163590279,0.411500743827027,"stable",0.37344479189167
"1-Methylguanine","Com_9490_pos","1-Methylguanine","C6 H7 N5 O",165.06513,2.148,166.07241,"No results","No results","Full match","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","6-oxopurines",861948.926500001,998649.018299999,680471.2741,1027955.851,600798.5184,592038.7872,19.4477335914577,19.6743452643336,-0.226611672875904,0.510264676738571,0.342501715802078,"stable",0.570886601571047
"2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","Com_9509_pos","2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid","C22 H30 O3",360.22814,8.329,361.23523,"Invalid mass","No results","No results",NA,NA,NA,NA,1255220.64,1697817.124,1266276.693,1107490.549,2067759.959,1612388.819,20.559756165302,20.4089734801988,0.150782685103234,0.461302986884364,0.329896234530853,"stable",0.404462676541961
"PC 36:1","Com_9573_pos","PC 36:1","C44 H86 N O8 P",809.58721,10.791,810.59448,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1880504.764,2546959.745,1829670.57,2454920.535,2655022.249,1820494.616,21.121145486204,20.9753952478079,0.145750238396083,0.351484046212376,0.295425740715741,"stable",0.507591384987486
"PC O-38:4","Com_9609_pos","PC O-38:4","C46 H86 N O7 P",795.61034,11.605,796.61761,"No results","Full match","No results",NA,NA,NA,NA,1165471.187,924723.2254,2584295.013,391892.2962,414721.9554,1229014.932,19.1569845335114,20.4241611157228,-1.26717658221139,0.0145506149200056,0.153244962421993,"down",1.10835750934482
"EMK","Com_9611_pos","EMK","C16 H30 N4 O6 S",406.18282,5.373,407.1901,"Invalid mass","No results","No results",NA,NA,NA,NA,355329.9723,1283136.376,1173072.38,3195915.906,1063072.657,898025.438899999,20.4680011922987,19.6306345147522,0.837366677546477,0.547310020491079,0.352504521597601,"stable",0.744829794173123
"Phenylpropiolic acid","Com_9648_pos","Phenylpropiolic acid","C9 H6 O2",146.03639,6.641,293.07867,"No results","No results","Full match","Benzenoids","Benzene and substituted derivatives","Not available","Benzene and substituted derivatives",3556585.918,2906135.148,3763294.509,3473413.871,2588355.902,2449794.271,21.4185855448556,21.6920989055284,-0.273513360672762,0.262526084717575,0.260748421114074,"stable",0.954579678278027
"2-hydroxy-3,6-diphenylcyclohexyl acetate","Com_9675_pos","2-hydroxy-3,6-diphenylcyclohexyl acetate","C20 H22 O3",294.18434,5.8,333.14783,"Invalid mass","No results","No results",NA,NA,NA,NA,44186600.49,21683333.03,34138262.12,26241129.4,31374598.58,25915451.9,24.7252431193814,24.9306916955511,-0.205448576169708,0.645451360144532,0.384694360091221,"stable",0.514705174411713
"PC O-40:11","Com_9677_pos","PC O-40:11","C48 H76 N O7 P",809.52532,11.554,810.53259,"No results","Invalid mass","No results",NA,NA,NA,NA,187209.0218,210131.9886,179062.5074,214585.3776,180654.3657,187420.9687,17.5633292280949,17.548443493337,0.0148857347578897,0.914367852365213,0.469690490052973,"stable",0.120007007217865
"PC 38:4","Com_9764_pos","PC 38:4","C46 H84 N O8 P",831.57361,9.951,832.58089,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1931591.999,1326779.041,3273409.286,4017952.702,2550871.445,1711803.139,21.3092244271627,20.954406075654,0.354818351508666,0.637906611351915,0.381914996978378,"stable",0.534206542052029
"PC 16:1_21:2","Com_9827_pos","PC 16:1_21:2","C45 H84 N O8 P",797.59089,11.756,798.59816,"No results","Full match","No results",NA,NA,NA,NA,101841.571,90414.1803,100359.2678,159176.1721,76231.3903300001,75586.39205,16.568067112232,16.571680938891,-0.00361382665893117,0.992193971096347,0.490076002874496,"stable",0.00828323216247146
"PC O-38:7","Com_9839_pos","PC O-38:7","C46 H80 N O7 P",789.55998,11.093,790.56726,"No results","Invalid mass","No results",NA,NA,NA,NA,261257.6933,282506.6307,273240.103,831861.4334,230986.705,259899.0472,18.4903419390239,18.0542829716381,0.436058967385829,0.555057057365064,0.35452119548179,"stable",0.571705481132015
"PC 38:6","Com_9844_pos","PC 38:6","C46 H80 N O8 P",827.54154,10.622,828.54882,"No results","Invalid mass","No results","Lipids and lipid-like molecules","Glycerophospholipids","Glycerophosphocholines","Phosphocholines",1828352.693,1794501.251,1744042.831,2896716.363,1673166.391,1632607.978,20.9262944905966,20.770422834624,0.155871655972582,0.601941453474032,0.368547293580572,"stable",0.456738211793856
"N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","Com_9900_pos","N2-tetrahydrofuran-2-ylmethyl-4-(4-fluorophenyl)-1,3-thiazol-2-amine","C14 H15 F N2 O S",278.09245,6.443,279.09973,"Invalid mass","No results","No results",NA,NA,NA,NA,1022916.125,893647.863400001,994226.9213,962596.733699999,648336.0346,524352.4503,19.3943771918549,19.8856063331782,-0.491229141323384,0.179010430526484,0.228799653278228,"stable",1.12575649444166
"Coenzyme Q2","Com_9908_pos","Coenzyme Q2","C19 H26 O4",318.1816,6.664,319.18887,"Full match","No results","No results","Lipids and lipid-like molecules","Prenol lipids","Quinone and hydroquinone lipids","Ubiquinones",617876.428899999,600809.4035,655913.5251,1224250.49,648568.3651,340573.5409,19.3026577680665,19.2522175927839,0.0504401752826062,0.936272749960358,0.475591169760888,"stable",0.0778743742692593
"PC 17:0_18:3","Com_9914_pos","PC 17:0_18:3","C43 H80 N O8 P",769.55691,10.95,770.56418,"No results","Invalid mass","No results",NA,NA,NA,NA,1237333.881,1231314.691,553806.7447,2405364.1,2009670.752,1784177.849,20.9677265308991,19.8498648695295,1.11786166136963,0.0627815722154781,0.201067634202927,"stable",1.33679495075698
"LysoPC 20:2","Com_9921_pos","LysoPC 20:2","C28 H54 N O7 P",547.36512,9.987,548.3724,"No results","No results","Full match",NA,NA,NA,NA,263521.729,279641.8845,238791.5188,241411.1725,202141.6677,375203.7137,18.0078182376949,17.9887251362332,0.0190931014617064,0.959299890604206,0.481654217417625,"stable",0.057610670640439
"Pilocarpine","Com_9960_pos","Pilocarpine","C11 H16 N2 O2",208.12298,6.943,209.13026,"Invalid mass","No results","No results","Alkaloids and derivatives","Not available","Not available","Alkaloids and derivatives",1292367.311,1279828.793,1483154.628,1263211.971,1027760.19,996233.1961,20.0552871740173,20.3631139057388,-0.307826731721491,0.187703611026111,0.232583523962008,"stable",1.2714050735431
"PC O-31:0","Com_9964_pos","PC O-31:0","C39 H80 N O7 P",705.56626,11.273,706.57354,"No results","Full match","No results",NA,NA,NA,NA,947007.4755,1021909.257,742481.8022,198146.9922,516855.131000001,166539.8681,17.9737066809202,19.7726160310861,-1.79890935016591,0.0479496929386094,0.193546096514771,"down",1.42490494273882
"LPC 15:1-SN1","Com_10059_pos","LPC 15:1-SN1","C23 H46 N O7 P",479.30231,9.99,480.30951,"No results","Full match","Full match",NA,NA,NA,NA,228221.3883,215370.1912,217877.479,217062.9891,183583.1956,182806.103,17.564594474078,17.7498970301289,-0.185302556050971,0.0826866599634882,0.207338395184601,"stable",1.21345327849333
"12(S)-HETE","Com_10070_pos","12(S)-HETE","C20 H32 O3",320.23496,6.804,343.22409,"No results","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Eicosanoids","Hydroxyeicosatetraenoic acids",5373030.781,268791.3027,4585910.661,403747.3292,599879.2429,3738185.594,19.883770848206,20.8407361411059,-0.956965292899849,0.577251521859829,0.360117385223368,"stable",0.443216545988349
"PC O-34:3","Com_10315_pos","PC O-34:3","C42 H80 N O7 P",741.56777,11.571,742.57505,"No results","Full match","No results",NA,NA,NA,NA,1165663.989,710252.919900001,1246720.761,1114785.705,609635.2999,829304.065199999,19.6558211774938,19.9468002733604,-0.290979095866629,0.201776877851823,0.238242306072374,"stable",0.620558084578477
"15-OxoEDE","Com_10468_pos","15-OxoEDE","C20 H34 O3",304.24021,8.354,305.24748,"Invalid mass","No results","No match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Long-chain fatty acids",630441.482299999,347213.8653,574834.0502,572610.9917,598817.1884,3283431.066,19.9885748941023,18.9347513236951,1.0538235704072,0.308014117721432,0.278601341239308,"stable",0.854427684532199
"LSD-d3","Com_10493_pos","LSD-d3","C20 H22 [2]H3 N3 O",326.22293,9.395,327.23021,"Invalid mass","No results","No results",NA,NA,NA,NA,524648.4654,471090.7288,257295.1854,290998.8354,583508.3827,1346261.002,19.2218581381171,18.6065673031664,0.615290834950748,0.582581731529049,0.36172127105302,"stable",0.653052227154598
"PC O-38:9","Com_10522_pos","PC O-38:9","C46 H76 N O7 P",785.52587,11.639,786.53314,"No results","Invalid mass","No results",NA,NA,NA,NA,112568.5592,96152.4017599999,212396.7303,296923.3764,275183.1209,97349.4806899999,17.6068830906146,17.0099605712972,0.596922519317364,0.560184670194948,0.355837646355858,"stable",0.710953459446894
"PC O-39:8","Com_10540_pos","PC O-39:8","C47 H80 N O7 P",801.55925,10.146,802.56652,"No results","Invalid mass","No results",NA,NA,NA,NA,85377.9380699999,92485.7418299999,84748.6193500001,247550.4627,175549.1491,1529305.396,18.6277745677274,16.4164737643472,2.21130080338023,0.156784747900782,0.21969528077848,"stable",1.2413591770033
"PC O-34:7","Com_10573_pos","PC O-34:7","C42 H72 N O7 P",733.50109,10.936,734.50836,"No results","Full match","No results",NA,NA,NA,NA,891706.6227,685200.1547,354845.7043,1577325.476,808446.371799999,236384.0032,19.3548714625852,19.1964026246706,0.158468837914626,0.735575725802901,0.416060588985034,"stable",0.145766436848553
"LPC 30:1","Com_10604_pos","LPC 30:1","C38 H76 N O7 P",711.51573,9.517,712.52301,"No results","Invalid mass","No results",NA,NA,NA,NA,228459.6667,1240603.481,2336546.373,3170914.773,4048182.941,1388747.267,21.3168877900652,19.7333789498068,1.58350884025832,0.351293175009837,0.295355304723684,"stable",0.96186425804182
"PC O-29:1","Com_10629_pos","PC O-29:1","C37 H74 N O7 P",675.52025,10.668,676.52752,"No results","Full match","No results",NA,NA,NA,NA,724754.973900001,485070.777700001,611820.1636,805078.831499999,850034.230399999,422012.734,19.3342863166472,19.1925725587351,0.141713757912051,0.750146675933693,0.420833905051165,"stable",0.314392604856038
"4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","Com_10714_pos","4-hydroxy-3-(3-methylbut-2-en-1-yl)benzoic acid","C12 H14 O3",206.09257,6.407,224.12656,"Invalid mass","No results","No results",NA,NA,NA,NA,1222128.372,4019776.462,1016300.895,897567.0869,1266637.492,474320.7843,19.6345786894494,20.7048481399022,-1.0702694504528,0.0936088574144634,0.209745706902866,"stable",0.96116286377822
"PC 19:2_20:5","Com_10762_pos","PC 19:2_20:5","C47 H80 N O8 P",817.55998,10.773,818.56726,"No results","Full match","No results",NA,NA,NA,NA,712459.701800001,417090.2669,458752.814799999,1446208.989,482512.615,823499.861299999,19.6651535449938,18.9732688314255,0.691884713568303,0.106745685325229,0.212039397134051,"stable",0.920236107317998
"PC 19:0_19:1","Com_10764_pos","PC 19:0_19:1","C46 H90 N O8 P",815.63719,10.552,816.64447,"No results","Full match","No results",NA,NA,NA,NA,2250708.142,2360621.893,1597945.475,1942688.538,1707697.55,1505058.549,20.7048774733947,20.9601566194802,-0.25527914608552,0.150236828876959,0.218317553625162,"stable",0.867490726058766
"3-Hydroxy-3-methylbutanoic acid","Com_10815_pos","3-Hydroxy-3-methylbutanoic acid","C5 H10 O3",118.06315,6.708,119.07046,"Full match","No results","Full match","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","Hydroxy fatty acids",159829.6897,149769.2397,160546.9244,141819.6235,114258.1644,123368.1948,16.9427487859103,17.2570644078516,-0.314315621941336,0.0474029898768422,0.193193288632095,"down",1.40581143356413
"PC O-32:1","Com_10845_pos","PC O-32:1","C40 H80 N O7 P",717.56001,10.421,718.56729,"No results","Invalid mass","No results",NA,NA,NA,NA,677161.914699999,313689.9204,4485938.213,931180.425499999,1308202.802,238896.6068,19.3379609405561,19.908366425078,-0.570405484521928,0.791049829198259,0.433825767751985,"stable",0.337828715228437
"PC O-31:1","Com_10916_pos","PC O-31:1","C39 H78 N O7 P",703.55181,9.094,704.55908,"No results","Full match","No results",NA,NA,NA,NA,217392.7346,683452.5469,270522.9341,190126.717,558550.150400001,252511.1344,18.1913055086366,18.3859390760313,-0.194633567394767,0.0722378725324175,0.204429746907272,"stable",0.231334091840474
"PE 17:1_17:1","Com_11069_pos","PE 17:1_17:1","C39 H74 N O8 P",715.51609,9.58,716.52337,"No results","Full match","No results",NA,NA,NA,NA,133254.3286,298860.2821,175735.2506,591940.9616,411657.3131,607094.4928,19.0125798860333,17.5453262031013,1.46725368293205,0.103742195829094,0.211562113331621,"stable",1.46057450386288
"Estradiol","Com_11082_pos","Estradiol","C18 H24 O2",272.17766,8.129,273.18493,"No results","No results","Full match","Lipids and lipid-like molecules","Steroids and steroid derivatives","Estrane steroids","Estrogens and derivatives",137595.9417,147395.1385,441041.182499999,72685.9186900001,96997.16543,74347.0644300001,16.2990104686525,17.6633205528102,-1.36431008415772,0.154412242546449,0.219207607720363,"stable",1.27576515436317
"PC O-40:7","Com_11088_pos","PC O-40:7","C48 H84 N O7 P",817.59424,10.481,818.60152,"No results","Invalid mass","No results",NA,NA,NA,NA,595711.218399999,594935.7648,292258.2965,282261.4557,230350.2356,241952.767,17.9348360231791,18.8411708134702,-0.90633479029108,0.109744551022731,0.212491861591643,"stable",1.30215003335488
"Deoxyadenosine","Com_11104_pos","Deoxyadenosine","C10 H13 N5 O3",251.10207,3.788,252.10934,"No results","No results","Full match","Nucleosides, nucleotides, and analogues","Purine nucleosides","Purine 2'-deoxyribonucleosides","Purine 2'-deoxyribonucleosides",112388.3036,79458.00768,79485.26556,73164.7049700001,157410.6552,124087.6988,16.781344828596,16.4448124005983,0.336532427997675,0.561768049205979,0.356241251703999,"stable",0.68866784800383
